"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"seed_42","finished","-","","","2025-07-07T22:22:00.000Z","343","","64","55000","42","9","0.11349999904632568","2.2960360050201416","2.311530351638794","7740","0.1103999987244606","2.2958738803863525"
"seed_42","finished","-","","","2025-07-07T22:20:50.000Z","64","","64","8500","42","6","0.10100000351667404","2.302870988845825","2.320476770401001","798","0.10620000213384628","2.3025124073028564"
"seed_42","finished","-","","","2025-07-07T22:20:12.000Z","32","","64","200","42","6","0.10100000351667404","2.303860664367676","2.2932426929473877","24","0.10620000213384628","2.303499221801758"
"seed_42","finished","-","","","2025-07-07T22:15:01.000Z","305","","32","55000","42","8","0.11349999904632568","2.297776460647583","2.326756238937378","6880","0.1103999987244606","2.297069787979126"
"seed_42","finished","-","","","2025-07-07T22:13:53.000Z","62","","32","8500","42","6","0.10279999673366548","2.30403995513916","2.291072368621826","798","0.11100000143051147","2.302734375"
"seed_42","finished","-","","","2025-07-07T22:13:15.000Z","32","","32","200","42","6","0.10279999673366548","2.3055737018585205","2.300611734390259","24","0.11100000143051147","2.3042054176330566"
"seed_42","finished","-","","","2025-07-07T22:09:23.000Z","226","","16","55000","42","6","0.11349999904632568","2.299964427947998","2.29901385307312","5160","0.1103999987244606","2.30102276802063"
"seed_42","finished","-","","","2025-07-07T22:08:14.000Z","63","","16","8500","42","6","0.1137000024318695","2.304694414138794","2.3199551105499268","798","0.1103999987244606","2.307035446166992"
"seed_42","finished","-","","","2025-07-07T22:07:38.000Z","30","","16","200","42","6","0.12099999934434892","2.3064186573028564","2.2691855430603027","24","0.11219999939203262","2.3091909885406494"
"seed_1","finished","-","","","2025-07-07T22:01:09.000Z","383","","64","55000","1","10","0.19339999556541443","2.2948532104492188","2.302116632461548","8600","0.19480000436306","2.2955729961395264"
"seed_1","finished","-","","","2025-07-07T21:59:25.000Z","99","","64","8500","1","10","0.09790000319480896","2.3037197589874268","2.305614948272705","1330","0.09839999675750732","2.303602933883667"
"seed_1","finished","-","","","2025-07-07T21:58:49.000Z","30","","64","200","1","6","0.0982000008225441","2.3066391944885254","2.300381898880005","24","0.09860000014305116","2.3063251972198486"
"seed_1","finished","-","","","2025-07-07T21:54:52.000Z","231","","32","55000","1","6","0.10279999673366548","2.3006820678710938","2.307891607284546","5160","0.11100000143051147","2.2998645305633545"
"seed_1","finished","-","","","2025-07-07T21:53:46.000Z","60","","32","8500","1","6","0.10279999673366548","2.3050990104675293","2.2968881130218506","798","0.11100000143051147","2.303215503692627"
"seed_1","finished","-","","","2025-07-07T21:53:04.000Z","37","","32","200","1","6","0.10279999673366548","2.3063080310821533","2.262571096420288","24","0.11100000143051147","2.30417799949646"
"seed_1","finished","-","","","2025-07-07T21:49:23.000Z","216","","16","55000","1","6","0.10320000350475313","2.3033251762390137","2.3147408962249756","5160","0.09619999676942824","2.3036975860595703"
"seed_1","finished","-","","","2025-07-07T21:48:18.000Z","59","","16","8500","1","6","0.10320000350475313","2.3109607696533203","2.303532361984253","798","0.09619999676942824","2.311155080795288"
"seed_1","finished","-","","","2025-07-07T21:47:45.000Z","30","","16","200","1","6","0.10320000350475313","2.3137850761413574","2.2901101112365723","24","0.09619999676942824","2.3139448165893555"
"seed_0","finished","-","","","2025-07-07T21:42:53.000Z","287","","64","55000","0","8","0.11349999904632568","2.297950267791748","2.302783966064453","6880","0.11020000278949738","2.2990612983703613"
"seed_0","finished","-","","","2025-07-07T21:41:53.000Z","57","","64","8500","0","6","0.10320000350475313","2.302816867828369","2.303774356842041","798","0.0957999974489212","2.303798198699951"
"seed_0","finished","-","","","2025-07-07T21:41:25.000Z","27","","64","200","0","6","0.10320000350475313","2.3036811351776123","2.283259391784668","24","0.0957999974489212","2.3045897483825684"
"seed_0","finished","-","","","2025-07-07T21:37:59.000Z","204","","32","55000","0","6","0.10320000350475313","2.302497386932373","2.3042867183685303","5160","0.0957999974489212","2.3031959533691406"
"seed_0","finished","-","","","2025-07-07T21:37:00.000Z","57","","32","8500","0","6","0.10320000350475313","2.308294773101806","2.3118104934692383","798","0.0957999974489212","2.309260845184326"
"seed_0","finished","-","","","2025-07-07T21:36:34.000Z","25","","32","200","0","6","0.10320000350475313","2.310403823852539","2.273378372192383","24","0.0957999974489212","2.311429262161255"
"seed_0","finished","-","","","2025-07-07T21:33:35.000Z","178","","16","55000","0","6","0.10090000182390212","2.304188966751098","2.2843899726867676","5160","0.0966000035405159","2.3033788204193115"
"seed_0","finished","-","","","2025-07-07T21:32:52.000Z","42","","16","8500","0","6","0.10090000182390212","2.313324451446533","2.3212826251983643","798","0.0966000035405159","2.311408758163452"
"seed_0","finished","-","","","2025-07-07T21:32:21.000Z","30","","16","200","0","6","0.1014999970793724","2.316795587539673","2.292027711868286","24","0.09640000015497208","2.314556360244751"
