"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"seed_42","finished","-","","","2025-07-08T10:48:29.000Z","251","","64","55000","42","10","0.11640000343322754","2.287386417388916","2.300477981567383","8600","0.11259999871253969","2.2868740558624268"
"seed_42","finished","-","","","2025-07-08T10:47:42.000Z","42","","64","8500","42","6","0.10100000351667404","2.3036048412323","2.306978940963745","798","0.10620000213384628","2.302321195602417"
"seed_42","finished","-","","","2025-07-08T10:47:14.000Z","22","","64","200","42","6","0.10100000351667404","2.3048453330993652","2.2925047874450684","24","0.10620000213384628","2.3035032749176025"
"seed_42","finished","-","","","2025-07-08T10:44:38.000Z","151","","32","55000","42","6","0.09799999743700027","2.296355962753296","2.3130943775177","5160","0.09640000015497208","2.296135663986206"
"seed_42","finished","-","","","2025-07-08T10:43:52.000Z","40","","32","8500","42","6","0.09799999743700027","2.303151845932007","2.2972872257232666","798","0.09640000015497208","2.3030567169189453"
"seed_42","finished","-","","","2025-07-08T10:43:26.000Z","20","","32","200","42","6","0.09799999743700027","2.304476499557495","2.3399713039398193","24","0.09640000015497208","2.3044497966766357"
"seed_42","finished","-","","","2025-07-08T10:39:17.000Z","243","","16","55000","42","10","0.11349999904632568","2.3024184703826904","2.317448139190674","8600","0.1103999987244606","2.3016486167907715"
"seed_42","finished","-","","","2025-07-08T10:38:31.000Z","41","","16","8500","42","6","0.0982000008225441","2.3131585121154785","2.285381317138672","798","0.09920000284910202","2.3120532035827637"
"seed_42","finished","-","","","2025-07-08T10:38:05.000Z","20","","16","200","42","6","0.0982000008225441","2.3152852058410645","2.332512617111206","24","0.09920000284910202","2.314175844192505"
"seed_1","finished","-","","","2025-07-08T10:34:30.000Z","209","","64","55000","1","8","0.1850000023841858","2.2885782718658447","2.2988903522491455","6880","0.17560000717639923","2.2896580696105957"
"seed_1","finished","-","","","2025-07-08T10:33:43.000Z","42","","64","8500","1","6","0.10119999945163728","2.301604747772217","2.2973012924194336","798","0.10339999943971634","2.3025848865509033"
"seed_1","finished","-","","","2025-07-08T10:33:17.000Z","21","","64","200","1","6","0.10090000182390212","2.3029656410217285","2.312278985977173","24","0.10339999943971634","2.3039729595184326"
"seed_1","finished","-","","","2025-07-08T10:30:37.000Z","155","","32","55000","1","6","0.10279999673366548","2.2975807189941406","2.2990987300872803","5160","0.11100000143051147","2.297430992126465"
"seed_1","finished","-","","","2025-07-08T10:29:50.000Z","42","","32","8500","1","6","0.10279999673366548","2.305626392364502","2.3060998916625977","798","0.11100000143051147","2.3040387630462646"
"seed_1","finished","-","","","2025-07-08T10:29:23.000Z","22","","32","200","1","6","0.10279999673366548","2.3072152137756348","2.300361156463623","24","0.11100000143051147","2.3053600788116455"
"seed_1","finished","-","","","2025-07-08T10:26:50.000Z","148","","16","55000","1","6","0.10320000350475313","2.3025457859039307","2.291195869445801","5160","0.09619999676942824","2.3050496578216553"
"seed_1","finished","-","","","2025-07-08T10:26:01.000Z","44","","16","8500","1","6","0.10320000350475313","2.311610460281372","2.3143727779388428","798","0.09619999676942824","2.315195322036743"
"seed_1","finished","-","","","2025-07-08T10:25:39.000Z","19","","16","200","1","6","0.10320000350475313","2.314579486846924","2.3433127403259277","24","0.09619999676942824","2.3183858394622803"
"seed_0","finished","-","","","2025-07-08T10:22:41.000Z","176","","64","55000","0","7","0.11349999904632568","2.295464515686035","2.290311574935913","6020","0.11020000278949738","2.2956085205078125"
"seed_0","finished","-","","","2025-07-08T10:21:37.000Z","63","","64","8500","0","10","0.1136000007390976","2.302192211151123","2.305462121963501","1330","0.11020000278949738","2.301549911499023"
"seed_0","finished","-","","","2025-07-08T10:21:16.000Z","19","","64","200","0","6","0.0957999974489212","2.304466009140014","2.312577247619629","24","0.10360000282526016","2.3033852577209473"
"seed_0","finished","-","","","2025-07-08T10:17:28.000Z","227","","32","55000","0","10","0.12210000306367874","2.2889790534973145","2.2865214347839355","8600","0.11800000071525574","2.2900726795196533"
"seed_0","finished","-","","","2025-07-08T10:16:49.000Z","38","","32","8500","0","6","0.0982000008225441","2.3039958477020264","2.3086493015289307","798","0.09600000083446504","2.3048815727233887"
"seed_0","finished","-","","","2025-07-08T10:16:30.000Z","17","","32","200","0","6","0.0982000008225441","2.3058793544769287","2.292140007019043","24","0.09600000083446504","2.3067493438720703"
"seed_0","finished","-","","","2025-07-08T10:13:02.000Z","207","","16","55000","0","10","0.29679998755455017","2.2468721866607666","2.2260100841522217","8600","0.3001999855041504","2.246107816696167"
"seed_0","finished","-","","","2025-07-08T10:12:29.000Z","32","","16","8500","0","6","0.0957999974489212","2.307286024093628","2.3030152320861816","798","0.10360000282526016","2.306992292404175"
"seed_0","finished","-","","","2025-07-08T10:12:07.000Z","21","","16","200","0","6","0.0957999974489212","2.310807228088379","2.3635475635528564","24","0.10360000282526016","2.3101046085357666"
