"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"seed_42","finished","-","","","2025-07-07T22:34:42.000Z","377","","64","55000","42","10","0.412200003862381","1.9428248405456543","2.0603201389312744","8600","0.4221999943256378","1.9518330097198489"
"seed_42","finished","-","","","2025-07-07T22:32:57.000Z","100","","64","8500","42","10","0.11969999969005583","2.2919163703918457","2.2829160690307617","1330","0.13040000200271606","2.291820287704468"
"seed_42","finished","-","","","2025-07-07T22:32:20.000Z","32","","64","200","42","6","0.10279999673366548","2.3011631965637207","2.2966134548187256","24","0.11100000143051147","2.300874710083008"
"seed_42","finished","-","","","2025-07-07T22:25:58.000Z","377","","32","55000","42","10","0.436599999666214","2.137686014175415","2.191831588745117","8600","0.4413999915122986","2.1374318599700928"
"seed_42","finished","-","","","2025-07-07T22:24:16.000Z","96","","32","8500","42","10","0.10300000011920928","2.300029993057251","2.3045685291290283","1330","0.10279999673366548","2.2998528480529785"
"seed_42","finished","-","","","2025-07-07T22:23:35.000Z","35","","32","200","42","7","0.09539999812841415","2.308861017227173","2.3221514225006104","28","0.09120000153779984","2.3088371753692627"
"seed_42","finished","-","","","2025-07-07T22:17:24.000Z","366","","16","55000","42","10","0.271699994802475","2.2594869136810303","2.2833261489868164","8600","0.2754000127315521","2.259107828140259"
"seed_42","finished","-","","","2025-07-07T22:16:19.000Z","60","","16","8500","42","6","0.10279999673366548","2.3111631870269775","2.2941079139709473","798","0.11100000143051147","2.307844400405884"
"seed_42","finished","-","","","2025-07-07T22:15:45.000Z","28","","16","200","42","6","0.10279999673366548","2.3149666786193848","2.3131535053253174","24","0.11100000143051147","2.311262607574463"
"seed_1","finished","-","","","2025-07-07T22:09:18.000Z","381","","64","55000","1","10","0.3831000030040741","2.0081946849823","2.0940186977386475","8600","0.3905999958515167","2.0124576091766357"
"seed_1","finished","-","","","2025-07-07T22:07:35.000Z","97","","64","8500","1","10","0.20360000431537628","2.2965261936187744","2.283982753753662","1330","0.1979999989271164","2.294919729232788"
"seed_1","finished","-","","","2025-07-07T22:07:00.000Z","30","","64","200","1","6","0.09799999743700027","2.303978681564331","2.284679889678955","24","0.09860000014305116","2.3018009662628174"
"seed_1","finished","-","","","2025-07-07T22:00:34.000Z","381","","32","55000","1","10","0.35910001397132874","2.0283753871917725","2.0835723876953125","8600","0.3578000068664551","2.0287580490112305"
"seed_1","finished","-","","","2025-07-07T21:59:27.000Z","61","","32","8500","1","6","0.0957999974489212","2.2995622158050537","2.2884509563446045","798","0.09920000284910202","2.3002963066101074"
"seed_1","finished","-","","","2025-07-07T21:58:50.000Z","31","","32","200","1","6","0.0957999974489212","2.3049967288970947","2.2536232471466064","24","0.09920000284910202","2.305717945098877"
"seed_1","finished","-","","","2025-07-07T21:52:35.000Z","369","","16","55000","1","10","0.2476000040769577","1.811811089515686","1.8330215215682983","8600","0.2529999911785126","1.8209142684936523"
"seed_1","finished","-","","","2025-07-07T21:51:30.000Z","60","","16","8500","1","6","0.09799999743700027","2.3096120357513428","2.315701484680176","798","0.10080000013113022","2.310947895050049"
"seed_1","finished","-","","","2025-07-07T21:50:54.000Z","30","","16","200","1","6","0.09799999743700027","2.318756341934204","2.3265178203582764","24","0.10080000013113022","2.320054292678833"
"seed_0","finished","-","","","2025-07-07T21:44:37.000Z","372","","64","55000","0","10","0.515999972820282","2.082822561264038","2.056215524673462","8600","0.5163999795913696","2.0847842693328857"
"seed_0","finished","-","","","2025-07-07T21:43:31.000Z","61","","64","8500","0","6","0.1014999970793724","2.3036749362945557","2.311223030090332","798","0.10119999945163728","2.3028154373168945"
"seed_0","finished","-","","","2025-07-07T21:42:57.000Z","30","","64","200","0","7","0.1022000014781952","2.3092217445373535","2.312875270843506","28","0.1022000014781952","2.308037519454956"
"seed_0","finished","-","","","2025-07-07T21:36:54.000Z","359","","32","55000","0","10","0.39820000529289246","1.7058947086334229","1.676477074623108","8600","0.3973999917507171","1.7068932056427002"
"seed_0","finished","-","","","2025-07-07T21:35:53.000Z","58","","32","8500","0","6","0.10279999673366548","2.3010785579681396","2.291808843612671","798","0.10239999741315842","2.304891347885132"
"seed_0","finished","-","","","2025-07-07T21:35:25.000Z","25","","32","200","0","6","0.10279999673366548","2.307241678237915","2.2699761390686035","24","0.10239999741315842","2.3110735416412354"
"seed_0","finished","-","","","2025-07-07T21:30:15.000Z","307","","16","55000","0","10","0.3889000117778778","1.9625614881515503","1.906783103942871","8600","0.384799987077713","1.9687025547027588"
"seed_0","finished","-","","","2025-07-07T21:29:29.000Z","44","","16","8500","0","6","0.08789999783039093","2.30173921585083","2.303295373916626","798","0.09179999679327012","2.3032031059265137"
"seed_0","finished","-","","","2025-07-07T21:29:00.000Z","28","","16","200","0","6","0.08950000256299973","2.31140661239624","2.234637498855591","24","0.09300000220537186","2.3125317096710205"
