"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"sample_8000","finished","-","","","2025-07-17T19:36:50.000Z","188","","512","8000","1","20","0.11509999632835388","2.296069622039795","2.299776077270508","2500","0.1128000020980835","2.296175241470337"
"sample_55000","finished","-","","","2025-07-17T19:26:13.000Z","631","","256","55000","1","20","0.5449000000953674","1.7452377080917358","1.9202313423156736","17200","0.5436000227928162","1.7486504316329956"
"sample_47000","finished","-","","","2025-07-17T19:17:24.000Z","524","","256","47000","1","20","0.499099999666214","2.1532342433929443","2.149998426437378","14700","0.4921999871730805","2.1551249027252197"
"sample_40000","finished","-","","","2025-07-17T19:09:39.000Z","460","","256","40000","1","20","0.4368999898433686","2.239325761795044","2.232081651687622","12500","0.4343999922275543","2.240391254425049"
"sample_32000","finished","-","","","2025-07-17T19:03:04.000Z","389","","256","32000","1","20","0.30799999833106995","2.272367238998413","2.2768802642822266","10000","0.30079999566078186","2.2729432582855225"
"sample_25000","finished","-","","","2025-07-17T18:57:41.000Z","317","","256","25000","1","20","0.16910000145435333","2.285247564315796","2.284705638885498","7820","0.15620000660419464","2.285665512084961"
"sample_12000","finished","-","","","2025-07-17T18:54:31.000Z","185","","256","12000","1","20","0.1695999950170517","2.296159029006958","2.2809343338012695","3760","0.16060000658035278","2.29634165763855"
"sample_8000","finished","-","","","2025-07-17T18:51:59.000Z","146","","256","8000","1","20","0.2533999979496002","2.2983858585357666","2.3017046451568604","2500","0.2502000033855438","2.2986342906951904"
"sample_55000","finished","-","","","2025-07-17T18:42:37.000Z","557","","128","55000","1","20","0.31940001249313354","2.0385098457336426","2.1167562007904053","17200","0.3188000023365021","2.045032262802124"
"sample_47000","finished","-","","","2025-07-17T18:34:29.000Z","484","","128","47000","1","20","0.34310001134872437","2.2144415378570557","2.2304251194000244","14700","0.34299999475479126","2.2174627780914307"
"sample_40000","finished","-","","","2025-07-17T18:27:33.000Z","413","","128","40000","1","20","0.34060001373291016","2.260861873626709","2.257458209991455","12500","0.3287999927997589","2.262653112411499"
"sample_32000","finished","-","","","2025-07-17T18:22:09.000Z","321","","128","32000","1","20","0.24320000410079956","2.281628370285034","2.2845990657806396","10000","0.23280000686645508","2.2827494144439697"
"sample_25000","finished","-","","","2025-07-17T18:17:44.000Z","262","","128","25000","1","20","0.16670000553131104","2.2901549339294434","2.2889304161071777","7820","0.15459999442100525","2.291091203689575"
"sample_12000","finished","-","","","2025-07-17T18:15:19.000Z","143","","128","12000","1","20","0.15760000050067902","2.298828363418579","2.2962779998779297","3760","0.1420000046491623","2.2996528148651123"
"sample_8000","finished","-","","","2025-07-17T18:13:30.000Z","108","","128","8000","1","20","0.11230000108480452","2.301056385040283","2.2952513694763184","2500","0.10260000079870224","2.302036762237549"
"sample_55000","finished","-","","","2025-07-17T18:06:13.000Z","435","","64","55000","1","20","0.34619998931884766","1.758771896362305","1.8531160354614256","17200","0.3497999906539917","1.766695261001587"
"sample_47000","finished","-","","","2025-07-17T16:44:44.000Z","636","","64","47000","1","20","0.26660001277923584","2.056068181991577","2.132169485092163","14700","0.26820001006126404","2.059653043746948"
"sample_40000","finished","-","","","2025-07-17T16:35:27.000Z","552","","64","40000","1","20","0.29739999771118164","2.21262264251709","2.210249185562134","12500","0.3003999888896942","2.2148783206939697"
"sample_32000","finished","-","","","2025-07-17T16:27:44.000Z","458","","64","32000","1","20","0.2328999936580658","2.2672641277313232","2.270214080810547","10000","0.22859999537467957","2.2684578895568848"
"sample_25000","finished","-","","","2025-07-17T16:21:18.000Z","380","","64","25000","1","20","0.18809999525547028","2.2841756343841553","2.290802001953125","7820","0.18440000712871552","2.285145998001098"
"sample_12000","finished","-","","","2025-07-17T16:17:26.000Z","226","","64","12000","1","20","0.11919999867677689","2.296839952468872","2.285080909729004","3760","0.11500000208616255","2.2976698875427246"
"sample_8000","finished","-","","","2025-07-17T16:14:19.000Z","181","","64","8000","1","20","0.1501999944448471","2.298929214477539","2.3118903636932373","2500","0.14800000190734863","2.299884557723999"
"sample_55000","finished","-","","","2025-07-17T16:01:56.000Z","738","","32","55000","1","20","0.2506999969482422","2.019933700561523","2.066943407058716","17200","0.24719999730587008","2.024853229522705"
"sample_47000","finished","-","","","2025-07-17T15:50:50.000Z","660","","32","47000","1","20","0.27559998631477356","2.18639874458313","2.152460813522339","14700","0.27320000529289246","2.191287040710449"
"sample_40000","finished","-","","","2025-07-17T15:41:34.000Z","550","","32","40000","1","20","0.36000001430511475","2.251392364501953","2.2498955726623535","12500","0.35440000891685486","2.253849744796753"
"sample_32000","finished","-","","","2025-07-17T15:33:51.000Z","458","","32","32000","1","20","0.2558000087738037","2.2780370712280273","2.278342962265014","10000","0.25619998574256897","2.279172658920288"
"sample_25000","finished","-","","","2025-07-17T15:27:31.000Z","374","","32","25000","1","20","0.10939999669790268","2.288995265960694","2.2973008155822754","7820","0.11779999732971191","2.2894725799560547"
"sample_12000","finished","-","","","2025-07-17T15:23:41.000Z","224","","32","12000","1","20","0.10279999673366548","2.3006439208984375","2.301797151565552","3760","0.11100000143051147","2.29986310005188"
"sample_8000","finished","-","","","2025-07-17T15:20:38.000Z","177","","32","8000","1","20","0.10279999673366548","2.3027162551879883","2.302447557449341","2500","0.11100000143051147","2.301692485809326"
"sample_55000","finished","-","","","2025-07-17T15:08:20.000Z","732","","16","55000","1","20","0.2111999988555908","2.1672163009643555","2.2350943088531494","17200","0.21040000021457672","2.1704213619232178"
"sample_47000","finished","-","","","2025-07-17T14:57:51.000Z","624","","16","47000","1","20","0.225600004196167","2.2567224502563477","2.253830671310425","14700","0.2223999947309494","2.258816719055176"
"sample_40000","finished","-","","","2025-07-17T14:48:37.000Z","549","","16","40000","1","20","0.19449999928474423","2.282545566558838","2.2799456119537354","12500","0.1881999969482422","2.284224271774292"
"sample_32000","finished","-","","","2025-07-17T14:40:54.000Z","458","","16","32000","1","20","0.13779999315738678","2.2934818267822266","2.2989330291748047","10000","0.125","2.2950878143310547"
"sample_25000","finished","-","","","2025-07-17T14:34:31.000Z","378","","16","25000","1","20","0.10320000350475313","2.298734664916992","2.293430805206299","7820","0.09619999676942824","2.300593852996826"
"sample_12000","finished","-","","","2025-07-17T14:30:41.000Z","225","","16","12000","1","20","0.10320000350475313","2.3044450283050537","2.312055826187134","3760","0.09619999676942824","2.3070921897888184"
"sample_8000","finished","-","","","2025-07-17T14:27:41.000Z","175","","16","8000","1","20","0.10320000350475313","2.3071048259735107","2.298243522644043","2500","0.09619999676942824","2.3101935386657715"
"sample_55000","finished","-","","","2025-07-17T14:15:19.000Z","736","","8","55000","1","20","0.20430000126361847","2.235891103744507","2.2561161518096924","17200","0.20419999957084656","2.2385849952697754"
"sample_47000","finished","-","","","2025-07-17T14:04:55.000Z","618","","8","47000","1","20","0.16689999401569366","2.26705265045166","2.2576444149017334","14700","0.1581999957561493","2.2693188190460205"
"sample_40000","finished","-","","","2025-07-17T13:55:45.000Z","544","","8","40000","1","20","0.14159999787807465","2.28159499168396","2.292480945587158","12500","0.13660000264644623","2.283950090408325"
"sample_32000","finished","-","","","2025-07-17T13:48:06.000Z","453","","8","32000","1","20","0.1509000062942505","2.292416572570801","2.301912546157837","10000","0.1428000032901764","2.2948262691497803"
"sample_25000","finished","-","","","2025-07-17T13:41:46.000Z","378","","8","25000","1","20","0.1624000072479248","2.299574136734009","2.278412342071533","7820","0.15299999713897705","2.302267074584961"
"sample_12000","finished","-","","","2025-07-17T13:38:14.000Z","211","","8","12000","1","20","0.09740000218153","2.3120779991149902","2.355827808380127","3760","0.10000000149011612","2.315354108810425"
"sample_8000","finished","-","","","2025-07-17T13:35:33.000Z","160","","8","8000","1","20","0.09740000218153","2.3174595832824707","2.2982890605926514","2500","0.10000000149011612","2.3210439682006836"
"sample_55000","finished","-","","","2025-07-17T13:21:24.000Z","848","","512","55000","0","20","0.5954999923706055","1.3832017183303833","1.311975598335266","17200","0.593999981880188","1.391885757446289"
"sample_47000","finished","-","","","2025-07-17T13:10:01.000Z","682","","512","47000","0","20","0.4259999990463257","2.027660846710205","2.097083806991577","14700","0.4228000044822693","2.026381731033325"
"sample_40000","finished","-","","","2025-07-16T22:42:05.000Z","627","","512","40000","0","20","0.4586000144481659","2.204333543777466","2.202125072479248","12500","0.4521999955177307","2.204833507537842"
"sample_32000","finished","-","","","2025-07-16T22:33:14.000Z","525","","512","32000","0","20","0.3359000086784363","2.26038122177124","2.2453932762145996","10000","0.32820001244544983","2.2614669799804688"
"sample_25000","finished","-","","","2025-07-16T22:26:10.000Z","419","","512","25000","0","20","0.18389999866485596","2.279498338699341","2.2736105918884277","7820","0.17720000445842743","2.280653238296509"
"sample_12000","finished","-","","","2025-07-16T22:21:59.000Z","246","","512","12000","0","20","0.17239999771118164","2.294816255569458","2.289017915725708","3760","0.1550000011920929","2.2958226203918457"
"sample_8000","finished","-","","","2025-07-16T22:18:47.000Z","187","","512","8000","0","20","0.10109999775886536","2.2980499267578125","2.2957444190979004","2500","0.09780000150203703","2.298750400543213"
"sample_55000","finished","-","","","2025-07-16T22:08:00.000Z","641","","256","55000","0","20","0.414000004529953","1.7725588083267212","1.7167006731033323","17200","0.40959998965263367","1.779185771942139"
"sample_47000","finished","-","","","2025-07-16T21:58:37.000Z","557","","256","47000","0","20","0.3666999936103821","2.1566576957702637","2.2025675773620605","14700","0.36800000071525574","2.158720016479492"
"sample_40000","finished","-","","","2025-07-16T21:50:29.000Z","483","","256","40000","0","20","0.32359999418258667","2.24259090423584","2.245359420776367","12500","0.32120001316070557","2.244433879852295"
"sample_32000","finished","-","","","2025-07-16T21:43:35.000Z","409","","256","32000","0","20","0.16279999911785126","2.274268627166748","2.263277530670166","10000","0.15760000050067902","2.2759149074554443"
"sample_25000","finished","-","","","2025-07-16T21:37:57.000Z","332","","256","25000","0","20","0.11869999766349792","2.286431312561035","2.27713394165039","7820","0.11460000276565552","2.2879726886749268"
"sample_12000","finished","-","","","2025-07-16T21:34:35.000Z","197","","256","12000","0","20","0.2414000034332275","2.2970290184020996","2.287320375442505","3760","0.23899999260902405","2.2982349395751953"
"sample_8000","finished","-","","","2025-07-16T21:31:55.000Z","155","","256","8000","0","20","0.10989999771118164","2.2995760440826416","2.2912209033966064","2500","0.11159999668598176","2.300425291061402"
"sample_55000","finished","-","","","2025-07-16T21:21:40.000Z","610","","128","55000","0","20","0.5900999903678894","1.3295663595199585","1.3523398637771606","17200","0.5881999731063843","1.3339862823486328"
"sample_47000","finished","-","","","2025-07-16T21:12:59.000Z","516","","128","47000","0","20","0.3815999925136566","1.9519169330596924","2.0856316089630127","14700","0.3765999972820282","1.9539687633514404"
"sample_40000","finished","-","","","2025-07-16T21:05:30.000Z","444","","128","40000","0","20","0.3427000045776367","2.185427665710449","2.189767360687256","12500","0.3386000096797943","2.1871964931488037"
"sample_32000","finished","-","","","2025-07-16T20:59:22.000Z","362","","128","32000","0","20","0.2240999937057495","2.2548701763153076","2.2332663536071777","10000","0.2272000014781952","2.256316900253296"
"sample_25000","finished","-","","","2025-07-16T20:54:21.000Z","295","","128","25000","0","20","0.13339999318122864","2.277907371520996","2.2761034965515137","7820","0.12960000336170197","2.2791852951049805"
"sample_12000","finished","-","","","2025-07-16T20:51:18.000Z","177","","128","12000","0","20","0.11349999904632568","2.2950329780578613","2.2978854179382324","3760","0.11020000278949738","2.295884847640991"
"sample_8000","finished","-","","","2025-07-16T20:48:51.000Z","141","","128","8000","0","20","0.11349999904632568","2.2979254722595215","2.304525852203369","2500","0.11020000278949738","2.298386812210083"
"sample_55000","finished","-","","","2025-07-16T20:38:59.000Z","587","","64","55000","0","20","0.2768000066280365","2.119770050048828","2.049989700317383","17200","0.2720000147819519","2.11291241645813"
"sample_47000","finished","-","","","2025-07-16T20:29:55.000Z","539","","64","47000","0","20","0.29580000042915344","2.2348248958587646","2.2626864910125732","14700","0.3003999888896942","2.2340943813323975"
"sample_40000","finished","-","","","2025-07-16T20:22:40.000Z","429","","64","40000","0","20","0.20999999344348907","2.268033027648926","2.274514675140381","12500","0.21299999952316284","2.2684316635131836"
"sample_32000","finished","-","","","2025-07-16T20:16:48.000Z","347","","64","32000","0","20","0.11389999836683272","2.284213066101074","2.271923303604126","10000","0.1103999987244606","2.2848947048187256"
"sample_25000","finished","-","","","2025-07-16T20:11:55.000Z","287","","64","25000","0","20","0.11349999904632568","2.2913589477539062","2.2900195121765137","7820","0.11020000278949738","2.29202938079834"
"sample_12000","finished","-","","","2025-07-16T20:08:56.000Z","173","","64","12000","0","20","0.11349999904632568","2.298619031906128","2.3024120330810547","3760","0.11020000278949738","2.298769474029541"
"sample_8000","finished","-","","","2025-07-16T20:06:34.000Z","136","","64","8000","0","20","0.11349999904632568","2.3004982471466064","2.298832654953003","2500","0.11020000278949738","2.300189971923828"
"sample_55000","finished","-","","","2025-07-16T19:57:24.000Z","545","","32","55000","0","20","0.3199000060558319","2.133122682571411","2.1148548126220703","17200","0.31619998812675476","2.1385319232940674"
"sample_47000","finished","-","","","2025-07-16T19:49:05.000Z","493","","32","47000","0","20","0.3188000023365021","2.239230155944824","2.2731387615203857","14700","0.31119999289512634","2.2417116165161133"
"sample_40000","finished","-","","","2025-07-16T19:42:18.000Z","401","","32","40000","0","20","0.19769999384880063","2.2692625522613525","2.2730588912963867","12500","0.1940000057220459","2.27087664604187"
"sample_32000","finished","-","","","2025-07-16T19:36:31.000Z","341","","32","32000","0","20","0.1225999966263771","2.28368878364563","2.2680585384368896","10000","0.1186000034213066","2.285081624984741"
"sample_25000","finished","-","","","2025-07-16T19:31:40.000Z","285","","32","25000","0","20","0.1136000007390976","2.290635585784912","2.290123224258423","7820","0.1103999987244606","2.291983842849731"
