"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"sample_25000","finished","-","","","2025-07-17T19:22:51.000Z","272","","32","25000","42","20","0.4207000136375427","2.184000015258789","2.1836133003234863","7820","0.43299999833106995","2.1838104724884033"
"sample_12000","finished","-","","","2025-07-17T19:20:03.000Z","162","","32","12000","42","20","0.23029999434947968","2.2809555530548096","2.306919574737549","3760","0.23180000483989716","2.2805566787719727"
"sample_8000","finished","-","","","2025-07-17T19:17:43.000Z","134","","32","8000","42","20","0.14259999990463257","2.291907787322998","2.3029513359069824","2500","0.14059999585151672","2.291675090789795"
"sample_55000","finished","-","","","2025-07-17T19:09:04.000Z","514","","16","55000","42","20","0.3650000095367432","1.6802608966827393","1.860964298248291","17200","0.3722000122070313","1.6813735961914062"
"sample_47000","finished","-","","","2025-07-17T19:01:29.000Z","449","","16","47000","42","20","0.2928999960422516","2.0039055347442627","2.00704574584961","14700","0.2948000133037567","2.005656480789185"
"sample_40000","finished","-","","","2025-07-17T18:54:54.000Z","390","","16","40000","42","20","0.28450000286102295","2.1676225662231445","2.1557133197784424","12500","0.28519999980926514","2.1687934398651123"
"sample_32000","finished","-","","","2025-07-17T18:49:29.000Z","320","","16","32000","42","20","0.28130000829696655","2.240248918533325","2.251992464065552","10000","0.2842000126838684","2.240541934967041"
"sample_25000","finished","-","","","2025-07-17T18:44:55.000Z","268","","16","25000","42","20","0.2628999948501587","2.2684872150421143","2.251627206802368","7820","0.2687999904155731","2.2678165435791016"
"sample_12000","finished","-","","","2025-07-17T18:42:10.000Z","160","","16","12000","42","20","0.1055999994277954","2.2964465618133545","2.29317855834961","3760","0.11420000344514848","2.294165849685669"
"sample_8000","finished","-","","","2025-07-17T18:40:02.000Z","123","","16","8000","42","20","0.10279999673366548","2.3024485111236572","2.3091745376586914","2500","0.1111999973654747","2.299887180328369"
"sample_55000","finished","-","","","2025-07-17T18:31:29.000Z","510","","8","55000","42","20","0.2621000111103058","1.8106564283370972","1.9534907341003416","17200","0.25099998712539673","1.8175501823425293"
"sample_47000","finished","-","","","2025-07-17T18:24:15.000Z","431","","8","47000","42","20","0.23319999873638153","1.9016563892364504","1.895014762878418","14700","0.21699999272823337","1.90629243850708"
"sample_40000","finished","-","","","2025-07-17T18:18:09.000Z","363","","8","40000","42","20","0.22519999742507937","1.9640192985534668","1.9682153463363647","12500","0.2101999968290329","1.968130111694336"
"sample_32000","finished","-","","","2025-07-17T18:13:21.000Z","286","","8","32000","42","20","0.21979999542236328","2.055430173873902","2.1011993885040283","10000","0.20720000565052032","2.058382034301758"
"sample_25000","finished","-","","","2025-07-17T18:09:34.000Z","226","","8","25000","42","20","0.2085999995470047","2.164316892623902","2.127141237258911","7820","0.21860000491142273","2.1638102531433105"
"sample_12000","finished","-","","","2025-07-17T18:07:23.000Z","129","","8","12000","42","20","0.1899999976158142","2.286067485809326","2.2599010467529297","3760","0.1979999989271164","2.2815306186676025"
"sample_8000","finished","-","","","2025-07-17T16:57:28.000Z","124","","8","8000","42","20","0.14710000157356262","2.302220106124878","2.2957310676574707","2500","0.15620000660419464","2.296780586242676"
"sample_55000","finished","-","","","2025-07-17T16:46:00.000Z","682","","512","55000","1","20","0.8600999712944031","0.4973637759685517","0.829291820526123","17200","0.8519999980926514","0.5150109529495239"
"sample_47000","finished","-","","","2025-07-17T16:36:02.000Z","593","","512","47000","1","20","0.8319000005722046","0.5916786789894104","0.31111660599708557","14700","0.8235999941825867","0.6108219623565674"
"sample_40000","finished","-","","","2025-07-17T16:27:25.000Z","512","","512","40000","1","20","0.7982000112533569","0.7376282215118408","0.7436341643333435","12500","0.7839999794960022","0.7575408220291138"
"sample_32000","finished","-","","","2025-07-17T16:20:15.000Z","424","","512","32000","1","20","0.7336999773979187","1.1145529747009275","1.2321875095367432","10000","0.7197999954223633","1.131376028060913"
"sample_25000","finished","-","","","2025-07-17T16:14:25.000Z","345","","512","25000","1","20","0.6104000210762024","1.822799563407898","1.822710394859314","7820","0.5985999703407288","1.8322300910949707"
"sample_12000","finished","-","","","2025-07-17T16:10:59.000Z","201","","512","12000","1","20","0.5666000247001648","2.2501890659332275","2.233215093612671","3760","0.5591999888420105","2.2520456314086914"
"sample_8000","finished","-","","","2025-07-17T16:08:11.000Z","162","","512","8000","1","20","0.47780001163482666","2.275010347366333","2.279906988143921","2500","0.46540001034736633","2.276356935501098"
"sample_55000","finished","-","","","2025-07-17T15:58:30.000Z","576","","256","55000","1","20","0.8343999981880188","0.5671879649162292","0.8727102875709534","17200","0.8238000273704529","0.5842152237892151"
"sample_47000","finished","-","","","2025-07-17T15:50:08.000Z","494","","256","47000","1","20","0.8029000163078308","0.6716682314872742","0.3693108260631562","14700","0.7936000227928162","0.6885457038879395"
"sample_40000","finished","-","","","2025-07-17T15:42:58.000Z","425","","256","40000","1","20","0.7638999819755554","0.8474134802818298","0.8618226647377014","12500","0.7501999735832214","0.8634987473487854"
"sample_32000","finished","-","","","2025-07-17T15:36:52.000Z","360","","256","32000","1","20","0.6459000110626221","1.3656882047653198","1.443346381187439","10000","0.6349999904632568","1.373440861701965"
"sample_25000","finished","-","","","2025-07-17T15:31:50.000Z","297","","256","25000","1","20","0.4733000099658966","1.9382970333099363","1.9647060632705688","7820","0.4659999907016754","1.9413847923278809"
"sample_12000","finished","-","","","2025-07-17T15:28:48.000Z","177","","256","12000","1","20","0.3668000102043152","2.26187801361084","2.233607292175293","3760","0.3677999973297119","2.262338876724243"
"sample_8000","finished","-","","","2025-07-17T15:26:26.000Z","137","","256","8000","1","20","0.31349998712539673","2.281550645828247","2.2885119915008545","2500","0.30979999899864197","2.281733512878418"
"sample_55000","finished","-","","","2025-07-17T15:17:34.000Z","526","","128","55000","1","20","0.8296999931335449","0.6132359504699707","0.8823340535163879","17200","0.8222000002861023","0.629298985004425"
"sample_47000","finished","-","","","2025-07-17T15:09:49.000Z","459","","128","47000","1","20","0.7846999764442444","0.7966412305831909","0.5462780594825745","14700","0.7784000039100647","0.811284601688385"
"sample_40000","finished","-","","","2025-07-17T15:03:07.000Z","396","","128","40000","1","20","0.7095999717712402","1.168617844581604","1.130553126335144","12500","0.701200008392334","1.1779969930648804"
"sample_32000","finished","-","","","2025-07-17T14:57:27.000Z","334","","128","32000","1","20","0.5102999806404114","1.795301914215088","1.848988056182861","10000","0.5130000114440918","1.797118902206421"
"sample_25000","finished","-","","","2025-07-17T14:52:47.000Z","275","","128","25000","1","20","0.43059998750686646","2.148024320602417","2.1613192558288574","7820","0.4431999921798706","2.1490111351013184"
"sample_12000","finished","-","","","2025-07-17T14:49:50.000Z","172","","128","12000","1","20","0.34290000796318054","2.2789828777313232","2.2648587226867676","3760","0.33880001306533813","2.2792229652404785"
"sample_8000","finished","-","","","2025-07-17T14:47:35.000Z","129","","128","8000","1","20","0.28679999709129333","2.2904317378997803","2.2885375022888184","2500","0.2863999903202057","2.2905972003936768"
"sample_55000","finished","-","","","2025-07-17T14:38:49.000Z","520","","64","55000","1","20","0.8044000267982483","0.6651061773300171","0.958518087863922","17200","0.7879999876022339","0.6873756647109985"
"sample_47000","finished","-","","","2025-07-17T14:31:22.000Z","441","","64","47000","1","20","0.746399998664856","0.8798536062240601","0.6882131099700928","14700","0.7361999750137329","0.8993605375289917"
"sample_40000","finished","-","","","2025-07-17T14:24:50.000Z","386","","64","40000","1","20","0.6385999917984009","1.2411473989486694","1.226055383682251","12500","0.6377999782562256","1.2553443908691406"
"sample_32000","finished","-","","","2025-07-17T14:19:23.000Z","322","","64","32000","1","20","0.4483000040054322","1.7895193099975586","1.8628884553909304","10000","0.4578000009059906","1.7948826551437378"
"sample_25000","finished","-","","","2025-07-17T14:14:55.000Z","262","","64","25000","1","20","0.3785000145435333","2.1035454273223877","2.1008801460266113","7820","0.37880000472068787","2.1067559719085693"
"sample_12000","finished","-","","","2025-07-17T14:12:12.000Z","158","","64","12000","1","20","0.298799991607666","2.275527238845825","2.251378059387207","3760","0.290800005197525","2.2748866081237793"
"sample_8000","finished","-","","","2025-07-17T14:10:02.000Z","125","","64","8000","1","20","0.1876000016927719","2.288506984710694","2.2978646755218506","2500","0.18019999563694","2.287383556365967"
"sample_55000","finished","-","","","2025-07-17T14:01:32.000Z","505","","32","55000","1","20","0.741100013256073","0.8332261443138123","1.0835870504379272","17200","0.727400004863739","0.8442463874816895"
"sample_47000","finished","-","","","2025-07-17T13:54:09.000Z","437","","32","47000","1","20","0.6496000289916992","1.0351468324661257","0.9202220439910888","14700","0.647599995136261","1.04110848903656"
"sample_40000","finished","-","","","2025-07-17T13:47:39.000Z","385","","32","40000","1","20","0.6049000024795532","1.3939976692199707","1.4037082195281982","12500","0.5983999967575073","1.4006567001342771"
"sample_32000","finished","-","","","2025-07-17T13:42:22.000Z","312","","32","32000","1","20","0.482699990272522","1.8542580604553225","1.9198627471923828","10000","0.4839999973773956","1.8552992343902588"
"sample_25000","finished","-","","","2025-07-17T13:38:07.000Z","253","","32","25000","1","20","0.3549000024795532","2.1039373874664307","2.078848123550415","7820","0.3569999933242798","2.1048147678375244"
"sample_12000","finished","-","","","2025-07-17T13:35:33.000Z","153","","32","12000","1","20","0.16369999945163727","2.271679401397705","2.241849422454834","3760","0.16380000114440918","2.272279977798462"
"sample_8000","finished","-","","","2025-07-17T13:33:41.000Z","111","","32","8000","1","20","0.0957999974489212","2.2861714363098145","2.299123525619507","2500","0.09920000284910202","2.2868733406066895"
"sample_55000","finished","-","","","2025-07-17T13:26:19.000Z","440","","16","55000","1","20","0.7215999960899353","0.8673245310783386","1.2397667169570925","17200","0.7098000049591064","0.8797894716262817"
"sample_47000","finished","-","","","2025-07-17T13:20:14.000Z","364","","16","47000","1","20","0.6780999898910522","1.0864276885986328","0.8647628426551819","14700","0.66839998960495","1.093015193939209"
"sample_40000","finished","-","","","2025-07-17T13:15:20.000Z","293","","16","40000","1","20","0.5771999955177307","1.350180745124817","1.3248677253723145","12500","0.5699999928474426","1.3571940660476685"
"sample_32000","finished","-","","","2025-07-16T22:00:09.000Z","241","","16","32000","1","20","0.3598000109195709","1.6716430187225342","1.786869764328003","10000","0.3578000068664551","1.680328130722046"
"sample_25000","finished","-","","","2025-07-16T21:56:53.000Z","190","","16","25000","1","20","0.2379000037908554","1.8915605545043943","1.7768785953521729","7820","0.243599995970726","1.8998035192489624"
"sample_12000","finished","-","","","2025-07-16T21:54:51.000Z","117","","16","12000","1","20","0.1662999987602234","2.2428674697875977","2.195107936859131","3760","0.16840000450611117","2.2466235160827637"
"sample_8000","finished","-","","","2025-07-16T21:53:13.000Z","93","","16","8000","1","20","0.11599999666213988","2.28068470954895","2.303445339202881","2500","0.11739999800920486","2.2831997871398926"
"sample_55000","finished","-","","","2025-07-16T21:47:05.000Z","363","","8","55000","1","20","0.486299991607666","1.4377710819244385","1.4507538080215454","17200","0.4726000130176544","1.4440829753875732"
"sample_47000","finished","-","","","2025-07-16T21:41:42.000Z","317","","8","47000","1","20","0.4271000027656555","1.5659689903259275","1.4662843942642212","14700","0.4108000099658966","1.5730725526809692"
"sample_40000","finished","-","","","2025-07-16T21:37:01.000Z","276","","8","40000","1","20","0.3702999949455261","1.7187316417694092","1.70801842212677","12500","0.35519999265670776","1.725386381149292"
"sample_32000","finished","-","","","2025-07-16T21:33:06.000Z","229","","8","32000","1","20","0.2994000017642975","1.951427698135376","1.9776979684829712","10000","0.29159998893737793","1.95865797996521"
"sample_25000","finished","-","","","2025-07-16T21:29:50.000Z","191","","8","25000","1","20","0.29420000314712524","2.1404032707214355","2.11230206489563","7820","0.2865999937057495","2.147491693496704"
"sample_12000","finished","-","","","2025-07-16T21:27:52.000Z","112","","8","12000","1","20","0.11349999904632568","2.282339334487915","2.2249739170074463","3760","0.11140000075101852","2.2841947078704834"
"sample_8000","finished","-","","","2025-07-16T21:26:16.000Z","90","","8","8000","1","20","0.11349999904632568","2.2992515563964844","2.2955265045166016","2500","0.11140000075101852","2.300520181655884"
"sample_55000","finished","-","","","2025-07-16T21:18:11.000Z","479","","512","55000","0","20","0.8626000285148621","0.48781928420066833","0.49035975337028503","17200","0.8574000000953674","0.5083681344985962"
"sample_47000","finished","-","","","2025-07-16T21:11:08.000Z","417","","512","47000","0","20","0.8413000106811523","0.5768303275108337","0.5736180543899536","14700","0.8375999927520752","0.5966544151306152"
"sample_40000","finished","-","","","2025-07-16T21:04:58.000Z","365","","512","40000","0","20","0.8058000206947327","0.7232518792152405","0.7290232181549072","12500","0.8001999855041504","0.7429178953170776"
"sample_32000","finished","-","","","2025-07-16T20:59:48.000Z","305","","512","32000","0","20","0.7278000116348267","1.1271703243255615","1.0274598598480225","10000","0.7206000089645386","1.14228355884552"
"sample_25000","finished","-","","","2025-07-16T20:55:30.000Z","253","","512","25000","0","20","0.5934000015258789","1.8162994384765625","1.7714446783065796","7820","0.5898000001907349","1.8205450773239136"
"sample_12000","finished","-","","","2025-07-16T20:52:54.000Z","151","","512","12000","0","20","0.5170999765396118","2.247910737991333","2.2414796352386475","3760","0.5013999938964844","2.249398946762085"
"sample_8000","finished","-","","","2025-07-16T20:50:50.000Z","118","","512","8000","0","20","0.4744000136852264","2.274549961090088","2.272252082824707","2500","0.4715999960899353","2.27555513381958"
"sample_55000","finished","-","","","2025-07-16T20:44:03.000Z","401","","256","55000","0","20","0.8420000076293945","0.5462585091590881","0.5491983294487","17200","0.8393999934196472","0.5646107196807861"
"sample_47000","finished","-","","","2025-07-16T20:38:09.000Z","348","","256","47000","0","20","0.8098999857902527","0.6785836219787598","0.6846620440483093","14700","0.8027999997138977","0.6943274736404419"
"sample_40000","finished","-","","","2025-07-16T20:33:01.000Z","302","","256","40000","0","20","0.7584999799728394","0.9118477702140808","0.9510566592216492","12500","0.7505999803543091","0.9252517819404602"
"sample_32000","finished","-","","","2025-07-16T20:28:41.000Z","254","","256","32000","0","20","0.6133000254631042","1.537334442138672","1.4113227128982544","10000","0.6061999797821045","1.5441864728927612"
"sample_25000","finished","-","","","2025-07-16T20:25:08.000Z","208","","256","25000","0","20","0.4670999944210053","2.0611393451690674","2.0570244789123535","7820","0.4699999988079071","2.061704635620117"
"sample_12000","finished","-","","","2025-07-16T20:22:57.000Z","125","","256","12000","0","20","0.39309999346733093","2.267042875289917","2.268702268600464","3760","0.3754000067710877","2.268545389175415"
"sample_8000","finished","-","","","2025-07-16T20:21:14.000Z","98","","256","8000","0","20","0.3260999917984009","2.282869815826416","2.2916712760925293","2500","0.31380000710487366","2.284034013748169"
"sample_55000","finished","-","","","2025-07-16T20:14:56.000Z","372","","128","55000","0","20","0.8442999720573425","0.5461798310279846","0.5418238043785095","17200","0.8353999853134155","0.564368724822998"
"sample_47000","finished","-","","","2025-07-16T20:09:25.000Z","325","","128","47000","0","20","0.8179000020027161","0.6583674550056458","0.6678628921508789","14700","0.8087999820709229","0.6741893291473389"
"sample_40000","finished","-","","","2025-07-16T20:04:34.000Z","286","","128","40000","0","20","0.7685999870300293","0.8777852654457092","0.935921311378479","12500","0.7576000094413757","0.8921706080436707"
"sample_32000","finished","-","","","2025-07-16T20:00:28.000Z","240","","128","32000","0","20","0.6172999739646912","1.4836596250534058","1.3457101583480835","10000","0.6128000020980835","1.4920870065689087"
"sample_25000","finished","-","","","2025-07-16T19:57:07.000Z","195","","128","25000","0","20","0.4117000102996826","2.0199766159057617","1.9757049083709717","7820","0.41119998693466187","2.018501043319702"
"sample_12000","finished","-","","","2025-07-16T19:55:06.000Z","115","","128","12000","0","20","0.37209999561309814","2.2640230655670166","2.267407178878784","3760","0.3547999858856201","2.264767646789551"
"sample_8000","finished","-","","","2025-07-16T19:53:27.000Z","93","","128","8000","0","20","0.2565999925136566","2.282144069671631","2.2884740829467773","2500","0.2558000087738037","2.282533645629883"
"sample_55000","finished","-","","","2025-07-16T19:47:12.000Z","370","","64","55000","0","20","0.8148999810218811","0.638968288898468","0.7596905827522278","17200","0.8073999881744385","0.6594770550727844"
"sample_47000","finished","-","","","2025-07-16T19:41:23.000Z","343","","64","47000","0","20","0.7718999981880188","0.8268282413482666","0.9218306541442872","14700","0.7598000168800354","0.8399115204811096"
"sample_40000","finished","-","","","2025-07-16T19:36:21.000Z","296","","64","40000","0","20","0.6833999752998352","1.1547913551330566","1.1186039447784424","12500","0.6682000160217285","1.163668870925903"
"sample_32000","finished","-","","","2025-07-16T19:32:08.000Z","247","","64","32000","0","20","0.5120999813079834","1.8153761625289917","1.6951748132705688","10000","0.5037999749183655","1.8182660341262815"
"sample_25000","finished","-","","","2025-07-16T19:28:37.000Z","205","","64","25000","0","20","0.5333999991416931","2.154007911682129","2.120462417602539","7820","0.5202000141143799","2.156093120574951"
"sample_12000","finished","-","","","2025-07-16T19:26:30.000Z","121","","64","12000","0","20","0.2231000065803528","2.2789952754974365","2.273683547973633","3760","0.22300000488758087","2.279367446899414"
"sample_8000","finished","-","","","2025-07-16T19:24:48.000Z","96","","64","8000","0","20","0.10459999740123747","2.2913525104522705","2.2965681552886963","2500","0.10459999740123747","2.291125535964966"
"sample_55000","finished","-","","","2025-07-16T19:18:23.000Z","379","","32","55000","0","20","0.8019000291824341","0.6646075248718262","0.7572183609008789","17200","0.7901999950408936","0.682385265827179"
"sample_47000","finished","-","","","2025-07-16T19:12:48.000Z","329","","32","47000","0","20","0.7700999975204468","0.7654873132705688","0.7904024124145508","14700","0.753000020980835","0.7782258987426758"
"sample_40000","finished","-","","","2025-07-16T19:07:52.000Z","290","","32","40000","0","20","0.7319999933242798","0.914038896560669","0.9126662611961364","12500","0.717199981212616","0.9231494069099426"
"sample_32000","finished","-","","","2025-07-16T19:03:49.000Z","238","","32","32000","0","20","0.5781000256538391","1.333505153656006","1.183469295501709","10000","0.5609999895095825","1.338590383529663"
"sample_25000","finished","-","","","2025-07-16T19:00:25.000Z","198","","32","25000","0","20","0.37049999833106995","1.8630383014678955","1.7918182611465454","7820","0.367000013589859","1.8627347946166992"
"sample_12000","finished","-","","","2025-07-16T18:58:22.000Z","118","","32","12000","0","20","0.21819999814033508","2.2534830570220947","2.2380335330963135","3760","0.2085999995470047","2.2569358348846436"
"sample_8000","finished","-","","","2025-07-16T18:56:44.000Z","93","","32","8000","0","20","0.10769999772310256","2.2808470726013184","2.2587475776672363","2500","0.1088000014424324","2.2844884395599365"
"sample_55000","finished","-","","","2025-07-16T18:50:17.000Z","381","","16","55000","0","20","0.7016000151634216","0.9336702227592468","0.7716953158378601","17200","0.6985999941825867","0.946610152721405"
"sample_47000","finished","-","","","2025-07-16T18:44:41.000Z","330","","16","47000","0","20","0.6428999900817871","1.12182354927063","1.1705811023712158","14700","0.651199996471405","1.1313132047653198"
"sample_40000","finished","-","","","2025-07-16T18:39:47.000Z","288","","16","40000","0","20","0.5516999959945679","1.3994040489196775","1.443770170211792","12500","0.5618000030517578","1.4056267738342283"
"sample_32000","finished","-","","","2025-07-16T18:35:44.000Z","237","","16","32000","0","20","0.4275000095367432","1.781938910484314","1.7639366388320925","10000","0.43540000915527344","1.7870328426361084"
"sample_25000","finished","-","","","2025-07-16T18:31:50.000Z","228","","16","25000","0","20","0.30000001192092896","2.0368595123291016","2.007934093475342","7820","0.30160000920295715","2.0431830883026123"
"sample_12000","finished","-","","","2025-07-16T18:29:47.000Z","117","","16","12000","0","20","0.21080000698566437","2.25083065032959","2.2336010932922363","3760","0.20319999754428864","2.254451036453247"
"sample_8000","finished","-","","","2025-07-16T18:28:10.000Z","92","","16","8000","0","20","0.08560000360012054","2.278437614440918","2.270192861557007","2500","0.08500000089406967","2.280780792236328"
"sample_55000","finished","-","","","2025-07-16T18:21:41.000Z","382","","8","55000","0","20","0.5509999990463257","1.237645983695984","1.3269256353378296","17200","0.5437999963760376","1.235926866531372"
"sample_47000","finished","-","","","2025-07-16T18:16:05.000Z","331","","8","47000","0","20","0.4587000012397766","1.622687578201294","1.6042214632034302","14700","0.4519999921321869","1.612906813621521"
"sample_40000","finished","-","","","2025-07-16T18:11:18.000Z","281","","8","40000","0","20","0.40540000796318054","1.89999258518219","1.8639075756073","12500","0.4045999944210053","1.890479326248169"
"sample_32000","finished","-","","","2025-07-16T18:07:27.000Z","225","","8","32000","0","20","0.30309998989105225","2.0981667041778564","2.1075327396392822","10000","0.2937999963760376","2.0954339504241943"
"sample_25000","finished","-","","","2025-07-16T18:04:38.000Z","163","","8","25000","0","20","0.24809999763965607","2.2006747722625732","2.1783013343811035","7820","0.2419999986886978","2.202151298522949"
"sample_12000","finished","-","","","2025-07-16T18:03:00.000Z","93","","8","12000","0","20","0.2240999937057495","2.284922361373902","2.286879777908325","3760","0.22040000557899475","2.287628650665283"
"sample_8000","finished","-","","","2025-07-16T18:01:44.000Z","70","","8","8000","0","20","0.14419999718666077","2.29849910736084","2.307422637939453","2500","0.1420000046491623","2.3008735179901123"
