"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"sample_55000","finished","-","","","2025-07-08T14:35:52.000Z","302","","16","55000","42","15","0.11349999904632568","2.296970844268799","2.3128373622894287","12900","0.1103999987244606","2.2973129749298096"
"sample_30000","finished","-","","","2025-07-08T14:32:50.000Z","177","","16","30000","42","15","0.11349999904632568","2.2989633083343506","2.313849449157715","7035","0.1103999987244606","2.299877643585205"
"sample_8500","finished","-","","","2025-07-08T14:31:29.000Z","75","","16","8500","42","15","0.11349999904632568","2.302816867828369","2.3164992332458496","1995","0.1103999987244606","2.3046317100524902"
"sample_500","finished","-","","","2025-07-08T14:30:48.000Z","35","","16","500","42","15","0.11479999870061874","2.306222438812256","2.3096401691436768","120","0.11140000075101852","2.3089284896850586"
"sample_55000","finished","-","","","2025-07-08T14:25:47.000Z","295","","8","55000","42","15","0.11349999904632568","2.300201654434204","2.3229081630706787","12900","0.1103999987244606","2.299903154373169"
"sample_30000","finished","-","","","2025-07-08T14:22:48.000Z","174","","8","30000","42","15","0.16200000047683716","2.303926467895508","2.3008878231048584","7035","0.1581999957561493","2.303699493408203"
"sample_8500","finished","-","","","2025-07-08T14:21:28.000Z","75","","8","8500","42","15","0.0982000008225441","2.315932273864746","2.319289445877075","1995","0.09920000284910202","2.315027236938477"
"sample_500","finished","-","","","2025-07-08T14:20:48.000Z","34","","8","500","42","15","0.0982000008225441","2.329174518585205","2.332864284515381","120","0.09920000284910202","2.327911853790283"
"sample_55000","finished","-","","","2025-07-08T14:15:27.000Z","315","","128","55000","1","15","0.2313999980688095","2.2750861644744873","2.2935233116149902","12900","0.22020000219345093","2.2759416103363037"
"sample_30000","finished","-","","","2025-07-08T14:12:08.000Z","193","","128","30000","1","15","0.20829999446868896","2.2926177978515625","2.28287935256958","7035","0.19220000505447388","2.293109178543091"
"sample_8500","finished","-","","","2025-07-08T14:10:41.000Z","82","","128","8500","1","15","0.10100000351667404","2.3012707233428955","2.3044180870056152","1995","0.09000000357627869","2.301723003387451"
"sample_500","finished","-","","","2025-07-08T14:09:57.000Z","39","","128","500","1","15","0.10090000182390212","2.3049981594085693","2.29621958732605","120","0.09000000357627869","2.305501937866211"
"sample_55000","finished","-","","","2025-07-08T14:04:50.000Z","302","","64","55000","1","15","0.11900000274181366","2.289501667022705","2.3005130290985107","12900","0.11640000343322754","2.29046893119812"
"sample_30000","finished","-","","","2025-07-08T14:01:47.000Z","177","","64","30000","1","15","0.10779999941587448","2.2964746952056885","2.2944459915161133","7035","0.1143999993801117","2.296956777572632"
"sample_8500","finished","-","","","2025-07-08T14:00:27.000Z","74","","64","8500","1","15","0.09929999709129332","2.302541971206665","2.303467273712158","1995","0.10180000215768814","2.302497625350952"
"sample_500","finished","-","","","2025-07-08T13:59:46.000Z","36","","64","500","1","15","0.0982000008225441","2.306405544281006","2.300823450088501","120","0.09860000014305116","2.306101083755493"
"sample_55000","finished","-","","","2025-07-08T13:54:43.000Z","298","","32","55000","1","15","0.11349999904632568","2.2967286109924316","2.3083279132843018","12900","0.11140000075101852","2.2968087196350098"
"sample_30000","finished","-","","","2025-07-08T13:51:40.000Z","177","","32","30000","1","15","0.10279999673366548","2.299490451812744","2.304130792617798","7035","0.11100000143051147","2.2988715171813965"
"sample_8500","finished","-","","","2025-07-08T13:50:25.000Z","71","","32","8500","1","15","0.10279999673366548","2.3036088943481445","2.2959115505218506","1995","0.11100000143051147","2.3020248413085938"
"sample_500","finished","-","","","2025-07-08T13:49:49.000Z","33","","32","500","1","15","0.10279999673366548","2.306126832962036","2.3033323287963867","120","0.11100000143051147","2.304018974304199"
"sample_55000","finished","-","","","2025-07-08T13:45:23.000Z","263","","16","55000","1","15","0.11349999904632568","2.300239324569702","2.3143539428710938","12900","0.11140000075101852","2.3006725311279297"
"sample_30000","finished","-","","","2025-07-08T13:42:52.000Z","148","","16","30000","1","15","0.10320000350475313","2.302042007446289","2.2967305183410645","7035","0.09619999676942824","2.3023273944854736"
"sample_8500","finished","-","","","2025-07-08T13:41:53.000Z","56","","16","8500","1","15","0.10320000350475313","2.307765483856201","2.3114447593688965","1995","0.09619999676942824","2.307969808578491"
"sample_500","finished","-","","","2025-07-08T13:41:25.000Z","25","","16","500","1","15","0.10320000350475313","2.313326835632324","2.3003299236297607","120","0.09619999676942824","2.313485860824585"
"sample_55000","finished","-","","","2025-07-08T13:37:58.000Z","204","","8","55000","1","15","0.1031000018119812","2.3019707202911377","2.2999374866485596","12900","0.09600000083446504","2.303217887878418"
"sample_30000","finished","-","","","2025-07-08T13:02:51.000Z","230","","8","30000","1","15","0.10320000350475313","2.3058207035064697","2.309796094894409","7035","0.09619999676942824","2.3074769973754883"
"sample_8500","finished","-","","","2025-07-08T13:01:07.000Z","98","","8","8500","1","15","0.10320000350475313","2.3157873153686523","2.3253705501556396","1995","0.09619999676942824","2.3181352615356445"
"sample_500","finished","-","","","2025-07-08T13:00:13.000Z","49","","8","500","1","15","0.10320000350475313","2.3234665393829346","2.321263074874878","120","0.09619999676942824","2.326122760772705"
"sample_55000","finished","-","","","2025-07-08T12:53:19.000Z","409","","128","55000","0","15","0.2459000051021576","2.2730395793914795","2.273118495941162","12900","0.23319999873638153","2.274498224258423"
"sample_30000","finished","-","","","2025-07-08T12:49:13.000Z","241","","128","30000","0","15","0.21359999477863312","2.2930188179016113","2.291062593460083","7035","0.20880000293254852","2.293867588043213"
"sample_8500","finished","-","","","2025-07-08T12:47:25.000Z","103","","128","8500","0","15","0.11819999665021896","2.302227258682251","2.2996280193328857","1995","0.1088000014424324","2.3025002479553223"
"sample_500","finished","-","","","2025-07-08T12:46:25.000Z","55","","128","500","0","15","0.10320000350475313","2.306447744369507","2.308755874633789","120","0.0957999974489212","2.3062539100646973"
"sample_55000","finished","-","","","2025-07-08T12:39:51.000Z","388","","64","55000","0","15","0.1136000007390976","2.291822910308838","2.29425311088562","12900","0.11020000278949738","2.292996406555176"
"sample_30000","finished","-","","","2025-07-08T12:35:53.000Z","233","","64","30000","0","15","0.11349999904632568","2.2977993488311768","2.3014636039733887","7035","0.11020000278949738","2.2990198135375977"
"sample_8500","finished","-","","","2025-07-08T12:34:09.000Z","98","","64","8500","0","15","0.14560000598430634","2.3017172813415527","2.308112621307373","1995","0.13379999995231628","2.3028268814086914"
"sample_500","finished","-","","","2025-07-08T12:33:17.000Z","47","","64","500","0","15","0.10320000350475313","2.303579568862915","2.302421808242798","120","0.0957999974489212","2.304490566253662"
"sample_55000","finished","-","","","2025-07-08T12:26:41.000Z","391","","32","55000","0","15","0.11349999904632568","2.2991442680358887","2.2994954586029053","12900","0.11020000278949738","2.2998485565185547"
"sample_30000","finished","-","","","2025-07-08T12:22:42.000Z","234","","32","30000","0","15","0.10320000350475313","2.301259994506836","2.3020365238189697","7035","0.0957999974489212","2.3020436763763428"
"sample_8500","finished","-","","","2025-07-08T12:21:00.000Z","97","","32","8500","0","15","0.10320000350475313","2.305891513824463","2.294888496398926","1995","0.0957999974489212","2.306830644607544"
"sample_500","finished","-","","","2025-07-08T12:20:08.000Z","47","","32","500","0","15","0.10320000350475313","2.310113430023194","2.3181352615356445","120","0.0957999974489212","2.3111236095428467"
"sample_55000","finished","-","","","2025-07-08T12:13:41.000Z","381","","16","55000","0","15","0.11349999904632568","2.300187349319458","2.293182373046875","12900","0.11020000278949738","2.3003830909729004"
"sample_30000","finished","-","","","2025-07-08T12:09:54.000Z","222","","16","30000","0","15","0.11349999904632568","2.302381753921509","2.304774045944214","7035","0.11020000278949738","2.3020198345184326"
"sample_8500","finished","-","","","2025-07-08T12:08:15.000Z","96","","16","8500","0","15","0.10090000182390212","2.3093526363372803","2.298983335494995","1995","0.0966000035405159","2.3079051971435547"
"sample_500","finished","-","","","2025-07-08T12:07:34.000Z","40","","16","500","0","15","0.10159999877214432","2.3161840438842773","2.3211264610290527","120","0.09640000015497208","2.313976287841797"
"sample_55000","finished","-","","","2025-07-08T12:01:56.000Z","337","","8","55000","0","15","0.10100000351667404","2.300330638885498","2.305044412612915","12900","0.1005999967455864","2.300586223602295"
"sample_30000","finished","-","","","2025-07-08T11:58:40.000Z","195","","8","30000","0","15","0.09969999641180038","2.308494806289673","2.29575514793396","7035","0.10019999742507936","2.3076701164245605"
"sample_8500","finished","-","","","2025-07-08T11:57:19.000Z","80","","8","8500","0","15","0.08919999748468399","2.33109188079834","2.326307773590088","1995","0.09319999814033508","2.3275856971740723"
"sample_500","finished","-","","","2025-07-08T11:56:38.000Z","41","","8","500","0","15","0.08919999748468399","2.350238800048828","2.326489210128784","120","0.09319999814033508","2.3446924686431885"
