"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"sample_55000","finished","-","","","2025-09-10T12:18:02.000Z","3842","","256","55000","1","162","0.960200011730194","0.133650541305542","0.13368074595928192","139320","0.9549999833106996","0.14561809599399567"
"sample_47000","finished","-","","","2025-09-09T21:42:06.000Z","3361","","128","47000","1","214","0.9573000073432922","0.1456519514322281","0.007804820779711008","157290","0.9527999758720398","0.1564243882894516"
"sample_47000","finished","-","","","2025-09-07T05:13:28.000Z","199","","128","47000","0","11","0.45249998569488525","1.9868782758712769","2.054903507232666","8085","0.44920000433921814","1.985067129135132"
"sample_8000","finished","-","","","2025-09-09T02:02:23.000Z","27","","16","8000","1","6","0.09799999743700027","2.3102383613586426","2.3453071117401123","750","0.10080000013113022","2.3115878105163574"
"sample_47000","finished","-","","","2025-09-12T13:17:22.000Z","3630","","32","47000","42","151","0.9373000264167786","0.21556176245212555","0.13845111429691315","110985","0.932200014591217","0.24094583094120023"
"sample_55000","finished","-","","","2025-09-06T21:36:36.000Z","4943","","16","55000","0","182","0.9384999871253968","0.22031596302986145","0.07146871834993362","156520","0.9369999766349792","0.2115179747343063"
"sample_12000","finished","-","","","2025-09-09T19:54:24.000Z","119","","128","12000","1","21","0.3440999984741211","2.27687406539917","2.2742819786071777","3948","0.3400000035762787","2.277143955230713"
"sample_55000","finished","-","","","2025-09-12T21:18:57.000Z","5730","","1024","55000","42","122","0.9556000232696532","0.15377667546272278","0.13067705929279327","104920","0.9498000144958496","0.17759793996810913"
"sample_55000","finished","-","","","2025-09-12T21:07:34.000Z","3413","","64","55000","42","173","0.9538999795913696","0.1597346067428589","0.12217936664819716","148780","0.9480000138282776","0.1818331927061081"
"sample_40000","finished","-","","","2025-09-09T20:58:36.000Z","2605","","128","40000","1","189","0.9473999738693236","0.1796383559703827","0.19477437436580655","118125","0.9431999921798706","0.18807311356067655"
"sample_8000","finished","-","","","2025-09-12T22:04:33.000Z","36","","128","8000","42","6","0.10320000350475313","2.2999730110168457","2.2989590167999268","750","0.09619999676942824","2.301271915435791"
"sample_25000","finished","-","","","2025-09-10T22:44:46.000Z","3609","","1024","25000","1","163","0.9366999864578248","0.22438818216323853","0.13421152532100675","63733","0.9312000274658204","0.2332218736410141"
"sample_40000","finished","-","","","2025-09-09T19:09:23.000Z","195","","64","40000","1","15","0.4043999910354614","1.8954535722732544","1.8733550310134888","9375","0.4083999991416931","1.9001727104187012"
"sample_32000","finished","-","","","2025-09-09T20:42:36.000Z","954","","128","32000","1","82","0.9014000296592712","0.32824888825416565","0.3930611312389374","41000","0.901199996471405","0.3368679881095886"
"sample_55000","finished","-","","","2025-09-08T13:16:31.000Z","4443","","512","55000","0","183","0.9645000100135804","0.11833995580673218","0.01742815412580967","157380","0.958400011062622","0.12717698514461517"
"sample_8000","finished","-","","","2025-09-06T22:59:04.000Z","45","","32","8000","0","6","0.10279999673366548","2.3015098571777344","2.2706949710845947","750","0.10239999741315842","2.3053178787231445"
"sample_12000","finished","-","","","2025-09-10T13:59:28.000Z","1554","","512","12000","1","173","0.9035000205039978","0.3301810920238495","0.3705540299415589","32524","0.9007999897003174","0.3404790759086609"
"sample_12000","finished","-","","","2025-09-11T16:02:42.000Z","128","","16","12000","42","16","0.10499999672174454","2.300387382507324","2.293264627456665","3008","0.11400000005960464","2.2979061603546143"
"sample_40000","finished","-","","","2025-09-12T07:02:06.000Z","2258","","16","40000","42","153","0.919099986553192","0.2753535807132721","0.3692781627178192","95625","0.9128000140190125","0.306112676858902"
"sample_32000","finished","-","","","2025-09-13T11:05:19.000Z","2288","","512","32000","42","109","0.9258999824523926","0.2584016025066376","0.3160596489906311","54500","0.9179999828338624","0.2865695059299469"
"sample_32000","finished","-","","","2025-09-12T22:49:34.000Z","2453","","128","32000","42","279","0.9539999961853028","0.15410035848617554","0.13534647226333618","139500","0.9480000138282776","0.1768564134836197"
"sample_12000","finished","-","","","2025-09-12T07:46:20.000Z","1739","","1024","12000","42","136","0.8988000154495239","0.3539517819881439","0.2530314326286316","25568","0.8859999775886536","0.38280197978019714"
"sample_55000","finished","-","","","2025-09-09T19:16:07.000Z","2164","","64","55000","1","118","0.9430999755859376","0.19528083503246307","0.3261367976665497","101480","0.9358000159263612","0.2039952129125595"
"sample_25000","finished","-","","","2025-09-07T13:29:38.000Z","2667","","512","25000","0","167","0.9323999881744384","0.23370613157749176","0.1794804334640503","65297","0.9301999807357788","0.23845215141773224"
"sample_32000","finished","-","","","2025-09-09T01:09:00.000Z","68","","8","32000","1","6","0.11349999904632568","2.292541742324829","2.3031110763549805","3000","0.11140000075101852","2.2940611839294434"
"sample_32000","finished","-","","","2025-09-13T03:41:11.000Z","2516","","256","32000","42","244","0.9516000151634216","0.16212233901023865","0.16560015082359314","122000","0.9448000192642212","0.18885765969753265"
"sample_32000","finished","-","","","2025-09-07T09:35:32.000Z","2605","","256","32000","0","179","0.9398000240325928","0.2058447301387787","0.24632903933525083","89500","0.9391999840736388","0.2089090645313263"
"sample_40000","finished","-","","","2025-09-10T07:42:10.000Z","3140","","256","40000","1","186","0.953499972820282","0.15710486471652985","0.16473309695720673","116250","0.9491999745368958","0.16667206585407257"
"sample_25000","finished","-","","","2025-09-12T08:15:21.000Z","3098","","1024","25000","42","129","0.925000011920929","0.2578832507133484","0.20398391783237457","50439","0.9160000085830688","0.2852933704853058"
"sample_25000","finished","-","","","2025-09-13T03:02:41.000Z","2304","","256","25000","42","276","0.946399986743927","0.18182767927646637","0.07839073240756989","107916","0.9386000037193298","0.209457665681839"
"sample_47000","finished","-","","","2025-09-06T20:45:42.000Z","3048","","16","47000","0","130","0.9211999773979188","0.26578250527381897","0.20856167376041412","95550","0.9228000044822692","0.26351746916770935"
"sample_55000","finished","-","","","2025-09-13T09:59:13.000Z","4468","","256","55000","42","195","0.9659000039100648","0.11776486784219742","0.0787583664059639","167700","0.9571999907493592","0.14200876653194427"
"sample_25000","finished","-","","","2025-09-07T02:42:28.000Z","222","","64","25000","0","23","0.49810001254081726","2.0215983390808105","2.06425404548645","8993","0.4972000122070313","2.0240418910980225"
"sample_40000","finished","-","","","2025-09-09T01:10:13.000Z","81","","8","40000","1","6","0.11349999904632568","2.282344341278076","2.305386543273926","3750","0.11140000075101852","2.2843246459960938"
"sample_25000","finished","-","","","2025-09-07T05:03:56.000Z","177","","128","25000","0","16","0.4115999937057495","2.1770403385162354","2.1721911430358887","6256","0.41179999709129333","2.1768267154693604"
"sample_47000","finished","-","","","2025-09-10T19:13:57.000Z","5698","","512","47000","1","206","0.963800013065338","0.12456655502319336","0.004497149959206581","151410","0.9577999711036682","0.1401033252477646"
"sample_12000","finished","-","","","2025-09-08T15:00:44.000Z","2948","","1024","12000","0","230","0.9215999841690063","0.27694398164749146","0.12521304190158844","43240","0.9186000227928162","0.2850407361984253"
"sample_40000","finished","-","","","2025-09-11T15:44:37.000Z","329","","8","40000","42","18","0.2215999960899353","2.004077196121216","2.0052967071533203","11250","0.20839999616146088","2.0076663494110107"
"sample_12000","finished","-","","","2025-09-09T01:07:20.000Z","34","","8","12000","1","6","0.11349999904632568","2.313413381576538","2.279135465621948","1128","0.11140000075101852","2.313805103302002"
"sample_55000","finished","-","","","2025-09-13T02:55:14.000Z","5414","","512","55000","42","191","0.9657999873161316","0.11591589450836182","0.06205776706337929","164260","0.9593999981880188","0.13535244762897491"
"sample_25000","finished","-","","","2025-09-06T18:01:07.000Z","2582","","16","25000","0","189","0.9103999733924866","0.3135647475719452","0.2580379545688629","73899","0.9136000275611876","0.3071063160896301"
"sample_12000","finished","-","","","2025-09-07T02:37:25.000Z","298","","64","12000","0","51","0.5108000040054321","1.9141117334365845","1.912064790725708","9588","0.5103999972343445","1.9177864789962769"
"sample_8000","finished","-","","","2025-09-07T02:36:47.000Z","32","","64","8000","0","6","0.10130000114440918","2.3040144443511963","2.3121538162231445","750","0.10119999945163728","2.3031294345855713"
"sample_47000","finished","-","","","2025-09-13T00:42:43.000Z","5063","","128","47000","42","269","0.963800013065338","0.11999033391475676","0.020935647189617157","197715","0.9606000185012816","0.13939973711967468"
"sample_25000","finished","-","","","2025-09-09T19:05:03.000Z","71","","64","25000","1","8","0.21459999680519104","2.2828071117401123","2.2797720432281494","3128","0.20520000159740448","2.2819321155548096"
"sample_40000","finished","-","","","2025-09-07T02:50:08.000Z","2771","","64","40000","0","193","0.9473000168800354","0.17599579691886902","0.13018181920051575","120625","0.9467999935150146","0.1783909648656845"
"sample_32000","finished","-","","","2025-09-09T19:06:19.000Z","180","","64","32000","1","17","0.38339999318122864","2.0255208015441895","2.0735082626342773","8500","0.384799987077713","2.0292599201202393"
"sample_25000","finished","-","","","2025-09-09T02:06:04.000Z","175","","16","25000","1","20","0.2379000037908554","1.8915605545043943","1.7768785953521729","7820","0.243599995970726","1.8998035192489624"
"sample_55000","finished","-","","","2025-09-07T01:37:20.000Z","3562","","32","55000","0","176","0.9466000199317932","0.18538393080234528","0.05666409805417061","151360","0.944000005722046","0.18962974846363068"
"sample_55000","finished","-","","","2025-09-10T20:49:03.000Z","6238","","512","55000","1","184","0.965399980545044","0.11873575299978256","0.1182657852768898","158240","0.9588000178337096","0.1360754370689392"
"sample_47000","finished","-","","","2025-09-12T07:39:45.000Z","4517","","16","47000","42","224","0.9377999901771544","0.209894597530365","0.05857463553547859","164640","0.9330000281333924","0.2276603728532791"
"sample_32000","finished","-","","","2025-09-12T19:15:59.000Z","1777","","64","32000","42","186","0.9341999888420104","0.2307324260473251","0.2407723218202591","93000","0.925599992275238","0.25429755449295044"
"sample_25000","finished","-","","","2025-09-07T08:43:55.000Z","3092","","256","25000","0","238","0.9409999847412108","0.201527938246727","0.0765506848692894","93058","0.9401999711990356","0.20430366694927216"
"sample_40000","finished","-","","","2025-09-13T09:56:59.000Z","4094","","512","40000","42","202","0.9578999876976012","0.14458046853542328","0.1992279589176178","126250","0.9509999752044678","0.16627053916454315"
"sample_55000","finished","-","","","2025-09-07T12:06:43.000Z","4354","","256","55000","0","166","0.95770001411438","0.13955338299274445","0.032915692776441574","142760","0.9545999765396118","0.14452417194843292"
"sample_8000","finished","-","","","2025-09-12T15:38:04.000Z","1661","","64","8000","42","263","0.8883000016212463","0.3903806805610657","0.3720237910747528","32875","0.8754000067710876","0.4223105013370514"
"sample_40000","finished","-","","","2025-09-06T23:10:41.000Z","4528","","32","40000","0","217","0.942900002002716","0.19855333864688873","0.13959752023220062","135625","0.9401999711990356","0.204654723405838"
"sample_32000","finished","-","","","2025-09-06T18:44:15.000Z","2697","","16","32000","0","162","0.912500023841858","0.29977306723594666","0.2209608852863312","81000","0.9139999747276306","0.2984452247619629"
"sample_55000","finished","-","","","2025-09-09T22:38:13.000Z","3421","","128","55000","1","191","0.9585000276565552","0.1388174295425415","0.1769631654024124","164260","0.9538000226020812","0.15222325921058655"
"sample_47000","finished","-","","","2025-09-13T05:16:00.000Z","2954","","256","47000","42","186","0.9585000276565552","0.14051112532615662","0.04018785431981087","136710","0.9503999948501588","0.16699106991291046"
"sample_8000","finished","-","","","2025-09-13T11:47:15.000Z","1846","","512","8000","42","241","0.8981000185012817","0.3538304567337036","0.32291316986083984","30125","0.8885999917984009","0.3835585415363312"
"sample_32000","finished","-","","","2025-09-06T17:44:43.000Z","191","","8","32000","0","15","0.2508000135421753","2.211569309234619","2.2135729789733887","7500","0.2468000054359436","2.2131807804107666"
"sample_12000","finished","-","","","2025-09-09T02:02:56.000Z","182","","16","12000","1","36","0.24469999969005585","1.9982080459594729","1.9883188009262085","6768","0.25119999051094055","2.005079746246338"
"sample_8000","finished","-","","","2025-09-13T02:55:59.000Z","195","","256","8000","42","51","0.5882999897003174","2.1529700756073","2.1482174396514893","6375","0.5914000272750854","2.1557350158691406"
"sample_55000","finished","-","","","2025-09-12T08:55:08.000Z","4272","","16","55000","42","173","0.9355000257492064","0.21527744829654696","0.176552876830101","148780","0.9318000078201294","0.2357676774263382"
"sample_40000","finished","-","","","2025-09-12T13:14:20.000Z","7705","","1024","40000","42","197","0.9578999876976012","0.1408570110797882","0.21497812867164612","123125","0.9517999887466432","0.1637207567691803"
"sample_12000","finished","-","","","2025-09-06T17:40:37.000Z","40","","8","12000","0","6","0.07930000126361847","2.310184955596924","2.3215208053588867","1128","0.07880000025033951","2.312091112136841"
"sample_8000","finished","-","","","2025-09-11T16:01:57.000Z","40","","16","8000","42","6","0.10279999673366548","2.3113396167755127","2.3192572593688965","750","0.11100000143051147","2.3080086708068848"
"sample_8000","finished","-","","","2025-09-10T13:33:53.000Z","1533","","512","8000","1","258","0.9034000039100648","0.3349831700325012","0.35616350173950195","32250","0.9021999835968018","0.3440917134284973"
"sample_32000","finished","-","","","2025-09-11T08:03:29.000Z","3089","","1024","32000","1","119","0.9348999857902528","0.22938813269138336","0.19863402843475345","59500","0.9294000267982484","0.24167951941490173"
"sample_25000","finished","-","","","2025-09-09T01:07:59.000Z","55","","8","25000","1","6","0.11349999904632568","2.3002805709838867","2.2585413455963135","2346","0.11140000075101852","2.3014698028564453"
"sample_47000","finished","-","","","2025-09-10T08:34:35.000Z","4034","","256","47000","1","182","0.958299994468689","0.13917317986488342","0.00622435100376606","133770","0.9538000226020812","0.1494840532541275"
"sample_12000","finished","-","","","2025-09-12T22:05:15.000Z","43","","128","12000","42","6","0.10320000350475313","2.29760479927063","2.2887649536132812","1128","0.09619999676942824","2.298821210861206"
"sample_32000","finished","-","","","2025-09-10T15:21:31.000Z","3998","","512","32000","1","187","0.94650000333786","0.18532751500606537","0.1313163936138153","93500","0.9413999915122986","0.19922877848148343"
"sample_8000","finished","-","","","2025-09-09T19:52:17.000Z","121","","128","8000","1","28","0.32600000500679016","2.282032251358032","2.281768798828125","3500","0.3172000050544739","2.282374382019043"
"sample_40000","finished","-","","","2025-09-12T12:05:01.000Z","4335","","32","40000","42","216","0.9430999755859376","0.19620521366596225","0.24250727891921997","135000","0.9383999705314636","0.22133247554302216"
"sample_25000","finished","-","","","2025-09-12T10:17:32.000Z","1250","","32","25000","42","100","0.8991000056266785","0.3490010201931","0.30671656131744385","39100","0.8925999999046326","0.37625786662101746"
"sample_55000","finished","-","","","2025-09-12T14:17:57.000Z","4802","","32","55000","42","173","0.9492999911308287","0.17941495776176453","0.1960594207048416","148780","0.9441999793052672","0.2048716098070145"
"sample_40000","finished","-","","","2025-09-10T17:59:38.000Z","4455","","512","40000","1","216","0.96069997549057","0.13815270364284515","0.14659108221530914","135000","0.9552000164985656","0.15195472538471222"
"sample_47000","finished","-","","","2025-09-07T00:26:15.000Z","4259","","32","47000","0","196","0.9452000260353088","0.1899714916944504","0.11418846249580385","144060","0.944599986076355","0.19467851519584656"
"sample_55000","finished","-","","","2025-09-07T07:42:44.000Z","3056","","128","55000","0","161","0.9556999802589417","0.1496276557445526","0.02626744471490383","138460","0.9506000280380248","0.15482443571090698"
"sample_47000","finished","-","","","2025-09-09T19:12:44.000Z","198","","64","47000","1","13","0.4187999963760376","1.8642590045928955","1.8399919271469116","9555","0.426800012588501","1.8694226741790771"
"sample_12000","finished","-","","","2025-09-13T02:59:20.000Z","195","","256","12000","42","39","0.5950999855995178","2.0518877506256104","2.0272109508514404","7332","0.5960000157356262","2.056013584136963"
"sample_55000","finished","-","","","2025-09-09T01:13:19.000Z","2938","","8","55000","1","171","0.9024999737739564","0.34804201126098633","0.4552154541015625","147060","0.900600016117096","0.3531089723110199"
"sample_55000","finished","-","","","2025-09-06T17:54:50.000Z","270","","8","55000","0","11","0.28290000557899475","2.1245453357696533","2.159043312072754","9460","0.2734000086784363","2.1229307651519775"
"sample_25000","finished","-","","","2025-09-13T11:43:33.000Z","4157","","512","25000","42","242","0.9469000101089478","0.1832886189222336","0.07043716311454773","94622","0.9395999908447266","0.2081766426563263"
"sample_40000","finished","-","","","2025-09-06T17:47:58.000Z","187","","8","40000","0","12","0.23749999701976776","2.2092177867889404","2.198016881942749","7500","0.23440000414848328","2.2107179164886475"
"sample_55000","finished","-","","","2025-09-11T13:29:17.000Z","7419","","1024","55000","1","169","0.9649999737739564","0.1177777349948883","0.11008009314537048","145340","0.9592000246047974","0.1332566887140274"
"sample_55000","finished","-","","","2025-09-11T15:56:00.000Z","351","","8","55000","42","14","0.22709999978542328","1.9786568880081177","2.2143986225128174","12040","0.2085999995470047","1.98193359375"
"sample_55000","finished","-","","","2025-09-07T04:17:37.000Z","2299","","64","55000","0","122","0.944700002670288","0.18970121443271637","0.09549907594919203","104920","0.944599986076355","0.1916992962360382"
"sample_8000","finished","-","","","2025-09-09T19:03:08.000Z","50","","64","8000","1","13","0.19429999589920044","2.294677495956421","2.3046505451202393","1625","0.186599999666214","2.293226480484009"
"sample_47000","finished","-","","","2025-09-07T11:13:01.000Z","3217","","256","47000","0","142","0.947700023651123","0.1783524602651596","0.145770862698555","104370","0.9453999996185304","0.18282382190227509"
"sample_40000","finished","-","","","2025-09-12T23:30:32.000Z","4325","","128","40000","42","252","0.9574999809265136","0.14039123058319092","0.19644135236740112","157500","0.9538000226020812","0.16058126091957092"
"sample_8000","finished","-","","","2025-09-06T17:39:59.000Z","33","","8","8000","0","6","0.09759999811649324","2.312452554702759","2.32619047164917","750","0.10700000077486038","2.3142592906951904"
"sample_12000","finished","-","","","2025-09-07T05:00:19.000Z","212","","128","12000","0","34","0.4402999877929687","2.16736102104187","2.175638198852539","6392","0.43860000371932983","2.167677640914917"
"sample_8000","finished","-","","","2025-09-12T07:11:35.000Z","2083","","1024","8000","42","236","0.9021999835968018","0.33873724937438965","0.32086601853370667","29500","0.8925999999046326","0.3683224618434906"
"sample_55000","finished","-","","","2025-09-09T18:24:51.000Z","2294","","32","55000","1","169","0.9472000002861024","0.1759749948978424","0.2535693049430847","145340","0.9437999725341796","0.1852206438779831"
"sample_32000","finished","-","","","2025-09-09T13:54:31.000Z","2569","","32","32000","1","190","0.9333000183105468","0.22879506647586825","0.16375909745693207","95000","0.928600013256073","0.23650790750980377"
"sample_32000","finished","-","","","2025-09-07T05:06:58.000Z","187","","128","32000","0","14","0.3995999991893768","2.1177783012390137","2.059584856033325","7000","0.3968000113964081","2.116365671157837"
"sample_12000","finished","-","","","2025-09-06T22:59:54.000Z","55","","32","12000","0","6","0.10289999842643738","2.2979564666748047","2.2922682762145996","1128","0.10239999741315842","2.3018133640289307"
"sample_40000","finished","-","","","2025-09-13T04:23:13.000Z","3161","","256","40000","42","255","0.9623000025749208","0.1288592964410782","0.17028214037418363","159375","0.9534000158309937","0.15310564637184143"
"sample_8000","finished","-","","","2025-09-09T01:06:47.000Z","27","","8","8000","1","6","0.11349999904632568","2.317190408706665","2.3075644969940186","750","0.11140000075101852","2.3175525665283203"
"sample_55000","finished","-","","","2025-09-13T02:07:13.000Z","2920","","128","55000","42","184","0.9585000276565552","0.1350719928741455","0.10079604387283324","158240","0.95660001039505","0.15329086780548096"
"sample_40000","finished","-","","","2025-09-11T08:55:04.000Z","7169","","1024","40000","1","201","0.9603000283241272","0.13421425223350525","0.1243271678686142","125625","0.9562000036239624","0.1459604799747467"
"sample_55000","finished","-","","","2025-09-09T00:01:47.000Z","3894","","1024","55000","0","132","0.9569000005722046","0.14362595975399017","0.028937073424458504","113520","0.9524000287055968","0.1527344137430191"
"sample_40000","finished","-","","","2025-09-08T22:26:55.000Z","3007","","1024","40000","0","153","0.9513999819755554","0.16661757230758667","0.123213529586792","95625","0.9472000002861024","0.174201637506485"
"sample_47000","finished","-","","","2025-09-11T10:54:38.000Z","7945","","1024","47000","1","182","0.9624000191688538","0.12649032473564148","0.004753995221108198","133770","0.958199977874756","0.1396205872297287"
"sample_47000","finished","-","","","2025-09-12T19:15:24.000Z","7407","","1024","47000","42","201","0.9639000296592712","0.12043710052967072","0.028716817498207092","147735","0.9580000042915344","0.14478878676891327"
"sample_8000","finished","-","","","2025-09-07T13:19:22.000Z","316","","512","8000","0","46","0.5212000012397766","2.1541013717651367","2.160017728805542","5750","0.5324000120162964","2.1560537815093994"
"sample_40000","finished","-","","","2025-09-06T19:29:17.000Z","4579","","16","40000","0","228","0.9348999857902528","0.22914712131023407","0.18838484585285187","142500","0.9354000091552734","0.21917270123958588"
"sample_12000","finished","-","","","2025-09-11T15:33:34.000Z","45","","8","12000","42","6","0.10279999673366548","2.318418025970459","2.300290584564209","1128","0.11100000143051147","2.312262535095215"
"sample_47000","finished","-","","","2025-09-09T01:11:40.000Z","93","","8","47000","1","6","0.11349999904632568","2.2719979286193848","2.322171688079834","4410","0.11140000075101852","2.2743172645568848"
