"Name","State","Notes","User","Tags","Created","Runtime","Sweep","layer_structure","sample_size","seed","epoch","test_acc","test_loss","train_loss","trainer/global_step","valid_acc","valid_loss"
"sample_32000","finished","-","","","2025-09-12T22:24:31.000Z","2011","","512","32000","42","177","0.9397000074386596","0.20335006713867188","0.2171744704246521","88500","0.9354000091552734","0.22378237545490265"
"sample_25000","finished","-","","","2025-09-12T21:52:48.000Z","1897","","512","25000","42","149","0.923799991607666","0.26544275879859924","0.19322408735752103","58259","0.915000021457672","0.2885190546512604"
"sample_12000","finished","-","","","2025-09-12T21:31:10.000Z","1292","","512","12000","42","179","0.8996000289916992","0.3521309196949005","0.2306925654411316","33652","0.8903999924659729","0.37935248017311096"
"sample_8000","finished","-","","","2025-09-12T21:08:18.000Z","1367","","512","8000","42","247","0.8934999704360962","0.3699952363967895","0.34084251523017883","30875","0.8877999782562256","0.3965957760810852"
"sample_55000","finished","-","","","2025-09-10T19:19:00.000Z","6080","","512","55000","1","177","0.9609000086784364","0.12902085483074188","0.1307605504989624","152220","0.9580000042915344","0.1384015679359436"
"sample_47000","finished","-","","","2025-09-10T17:58:48.000Z","4808","","512","47000","1","201","0.960200011730194","0.13367776572704315","0.004217515699565411","147735","0.9575999975204468","0.14117994904518127"
"sample_40000","finished","-","","","2025-09-10T15:08:26.000Z","4606","","512","40000","1","184","0.9519000053405762","0.16145770251750946","0.17224201560020447","115000","0.9502000212669371","0.1668921858072281"
"sample_32000","finished","-","","","2025-09-10T14:35:12.000Z","1992","","512","32000","1","104","0.9186999797821044","0.2804057002067566","0.30187952518463135","52000","0.9164000153541564","0.28921034932136536"
"sample_25000","finished","-","","","2025-09-10T13:34:13.000Z","3657","","512","25000","1","267","0.9469000101089478","0.1816663146018982","0.07505861669778824","104397","0.9431999921798706","0.1859409064054489"
"sample_12000","finished","-","","","2025-09-10T12:19:02.000Z","1278","","512","12000","1","172","0.8967000246047974","0.3594042956829071","0.3527764678001404","32336","0.8956000208854675","0.3697898089885712"
"sample_8000","finished","-","","","2025-09-10T09:40:08.000Z","1674","","512","8000","1","263","0.8962000012397766","0.3609231412410736","0.35148075222969055","32875","0.8962000012397766","0.3697822093963623"
"sample_55000","finished","-","","","2025-09-08T17:10:19.000Z","6517","","512","55000","0","226","0.9671000242233276","0.10420244187116624","0.01042043510824442","194360","0.9649999737739564","0.1114497035741806"
"sample_47000","finished","-","","","2025-09-08T14:05:58.000Z","4369","","512","47000","0","170","0.9555000066757202","0.14718525111675262","0.14050239324569702","124950","0.951200008392334","0.15557996928691864"
"sample_40000","finished","-","","","2025-09-08T13:18:50.000Z","2827","","512","40000","0","145","0.9438999891281128","0.19094067811965945","0.1526578962802887","90625","0.942799985408783","0.1984366476535797"
"sample_32000","finished","-","","","2025-09-07T16:39:02.000Z","2853","","512","32000","0","156","0.9355999827384948","0.2144176959991455","0.2503194212913513","78000","0.9372000098228456","0.2213992476463318"
"sample_25000","finished","-","","","2025-09-07T15:28:42.000Z","4214","","512","25000","0","260","0.9460999965667723","0.1799635887145996","0.1043861284852028","101660","0.9473999738693236","0.18685530126094815"
"sample_12000","finished","-","","","2025-09-07T14:48:18.000Z","2418","","512","12000","0","267","0.9200999736785888","0.28553497791290283","0.25751635432243347","50196","0.9142000079154968","0.2957594692707062"
"sample_8000","finished","-","","","2025-09-07T14:15:12.000Z","1980","","512","8000","0","273","0.8988999724388123","0.34844282269477844","0.2885928153991699","34125","0.8978000283241272","0.3574966490268707"
"sample_55000","finished","-","","","2025-09-12T20:09:40.000Z","3513","","256","55000","42","182","0.9539999961853028","0.1497412770986557","0.19140194356441495","156520","0.949999988079071","0.1746402084827423"
"sample_47000","finished","-","","","2025-09-12T19:14:26.000Z","3308","","256","47000","42","227","0.9559999704360962","0.14446784555912018","0.032874856144189835","166845","0.9520000219345092","0.17014525830745697"
"sample_40000","finished","-","","","2025-09-12T15:47:18.000Z","3487","","256","40000","42","162","0.9380000233650208","0.21101868152618408","0.23940148949623108","101250","0.9305999875068665","0.23635333776474"
"sample_32000","finished","-","","","2025-09-12T15:41:11.000Z","361","","256","32000","42","20","0.5320000052452087","1.932334542274475","1.8894389867782593","10000","0.5235999822616577","1.9420310258865356"
"sample_25000","finished","-","","","2025-09-12T15:35:10.000Z","355","","256","25000","42","24","0.5202999711036682","2.0230894088745117","2.070668935775757","9384","0.5112000107765198","2.0302317142486572"
"sample_12000","finished","-","","","2025-09-12T15:28:16.000Z","408","","256","12000","42","48","0.551800012588501","2.0737485885620117","2.088759183883667","9024","0.5442000031471252","2.0791232585906982"
"sample_8000","finished","-","","","2025-09-12T15:20:44.000Z","447","","256","8000","42","69","0.5343000292778015","2.105870008468628","2.091043710708618","8625","0.522599995136261","2.1105732917785645"
"sample_55000","finished","-","","","2025-09-10T08:58:15.000Z","2507","","256","55000","1","112","0.9390000104904176","0.213350847363472","0.30659279227256775","96320","0.9344000220298768","0.2222241759300232"
"sample_47000","finished","-","","","2025-09-10T07:47:08.000Z","4263","","256","47000","1","262","0.9598000049591064","0.1302843540906906","0.006616584956645966","192570","0.9589999914169312","0.13539054989814758"
"sample_40000","finished","-","","","2025-09-10T00:55:47.000Z","3389","","256","40000","1","175","0.942900002002716","0.19599731266498568","0.20867463946342468","109375","0.9391999840736388","0.20299753546714783"
"sample_32000","finished","-","","","2025-09-10T00:52:08.000Z","215","","256","32000","1","14","0.3643999993801117","2.1801204681396484","2.2085607051849365","7000","0.36039999127388","2.181905508041382"
"sample_25000","finished","-","","","2025-09-10T00:48:59.000Z","186","","256","25000","1","15","0.36660000681877136","2.2279727458953857","2.220275402069092","5865","0.36340001225471497","2.229327917098999"
"sample_12000","finished","-","","","2025-09-10T00:46:05.000Z","171","","256","12000","1","24","0.32839998602867126","2.2592079639434814","2.2771518230438232","4512","0.3287999927997589","2.2600128650665283"
"sample_8000","finished","-","","","2025-09-10T00:43:04.000Z","179","","256","8000","1","33","0.2985000014305115","2.265864372253418","2.263890504837036","4125","0.29580000042915344","2.266733407974243"
"sample_55000","finished","-","","","2025-09-07T12:59:39.000Z","4527","","256","55000","0","170","0.9524000287055968","0.15692466497421265","0.04889447987079621","146200","0.9513999819755554","0.16036935150623322"
"sample_47000","finished","-","","","2025-09-07T11:42:36.000Z","4617","","256","47000","0","203","0.9538999795913696","0.15629464387893677","0.11729186773300172","149205","0.9527999758720398","0.15913324058055878"
"sample_40000","finished","-","","","2025-09-07T11:37:01.000Z","329","","256","40000","0","17","0.5763000249862671","1.7849622964859009","1.75982403755188","10625","0.5753999948501587","1.7896943092346191"
"sample_32000","finished","-","","","2025-09-07T10:27:01.000Z","4195","","256","32000","0","261","0.9473999738693236","0.1789718121290207","0.22836953401565552","130500","0.9490000009536744","0.18093976378440857"
"sample_25000","finished","-","","","2025-09-07T09:24:13.000Z","3762","","256","25000","0","301","0.942799985408783","0.1945912539958954","0.0744042918086052","117691","0.9455999732017516","0.1962345987558365"
"sample_12000","finished","-","","","2025-09-07T09:22:54.000Z","74","","256","12000","0","9","0.15569999814033508","2.2902698516845703","2.290126323699951","1692","0.14659999310970306","2.2921130657196045"
"sample_8000","finished","-","","","2025-09-07T08:50:18.000Z","1950","","256","8000","0","341","0.8902999758720398","0.379472941160202","0.2821311950683594","42625","0.8907999992370605","0.3836737871170044"
"sample_55000","finished","-","","","2025-09-12T13:31:33.000Z","6545","","128","55000","42","244","0.947700023651123","0.1687467247247696","0.08980704098939896","209840","0.9455999732017516","0.1815505623817444"
"sample_47000","finished","-","","","2025-09-12T12:41:20.000Z","3007","","128","47000","42","132","0.916700005531311","0.27858927845954895","0.3798352777957916","97020","0.911199986934662","0.2992480397224426"
"sample_40000","finished","-","","","2025-09-12T11:31:19.000Z","4195","","128","40000","42","240","0.9380999803543092","0.20988574624061584","0.24924828112125397","150000","0.9326000213623048","0.22560405731201172"
"sample_32000","finished","-","","","2025-09-12T11:25:21.000Z","347","","128","32000","42","24","0.40139999985694885","2.0111026763916016","1.9846736192703247","12000","0.40619999170303345","2.0190019607543945"
"sample_25000","finished","-","","","2025-09-12T10:52:11.000Z","390","","128","25000","42","30","0.3953000009059906","2.0406055450439453","2.001572847366333","11730","0.39980000257492065","2.047847032546997"
"sample_12000","finished","-","","","2025-09-12T10:51:15.000Z","51","","128","12000","42","6","0.10080000013113022","2.298252820968628","2.2993967533111572","1128","0.10620000213384628","2.2976906299591064"
"sample_8000","finished","-","","","2025-09-12T10:50:24.000Z","46","","128","8000","42","6","0.10000000149011612","2.2999651432037354","2.2987656593322754","750","0.10639999806880952","2.299388885498047"
"sample_55000","finished","-","","","2025-09-09T23:48:48.000Z","3254","","128","55000","1","167","0.932099997997284","0.22420300543308255","0.4352920949459076","143620","0.9258000254631042","0.23580902814865112"
"sample_47000","finished","-","","","2025-09-09T21:32:16.000Z","7264","","128","47000","1","289","0.9473999738693236","0.16919079422950745","0.01063679065555334","212415","0.944000005722046","0.1827072948217392"
"sample_40000","finished","-","","","2025-09-09T20:32:15.000Z","3596","","128","40000","1","168","0.915000021457672","0.2840968668460846","0.2933357357978821","105000","0.9100000262260436","0.29289868474006653"
"sample_32000","finished","-","","","2025-09-09T19:47:49.000Z","2661","","128","32000","1","149","0.8977000117301941","0.34705811738967896","0.3871119916439056","74500","0.8912000060081482","0.35642924904823303"
"sample_25000","finished","-","","","2025-09-09T19:39:58.000Z","465","","128","25000","1","31","0.4018999934196472","2.0972542762756348","2.1214375495910645","12121","0.3962000012397766","2.103667974472046"
"sample_12000","finished","-","","","2025-09-09T19:30:53.000Z","540","","128","12000","1","63","0.4244999885559082","2.117295265197754","2.1295394897460938","11844","0.42399999499320984","2.122830390930176"
"sample_8000","finished","-","","","2025-09-09T19:27:20.000Z","209","","128","8000","1","33","0.22110000252723697","2.284466505050659","2.291635513305664","4125","0.2223999947309494","2.284623861312866"
"sample_55000","finished","-","","","2025-09-07T07:39:40.000Z","4237","","128","55000","0","215","0.948099970817566","0.17958343029022217","0.06031535938382149","184900","0.9408000111579896","0.1919403076171875"
"sample_47000","finished","-","","","2025-09-07T03:50:47.000Z","3280","","128","47000","0","209","0.9375","0.20720155537128448","0.1285540908575058","153615","0.9369999766349792","0.22059237957000732"
"sample_40000","finished","-","","","2025-09-07T02:39:25.000Z","4276","","128","40000","0","315","0.9477999806404114","0.17740638554096222","0.14549659192562103","196875","0.9435999989509584","0.18630586564540863"
"sample_32000","finished","-","","","2025-09-07T02:37:33.000Z","107","","128","32000","0","9","0.1762000024318695","2.278494358062744","2.275134801864624","4500","0.16760000586509705","2.2806618213653564"
"sample_25000","finished","-","","","2025-09-07T02:35:58.000Z","89","","128","25000","0","9","0.16429999470710754","2.285261869430542","2.2849225997924805","3519","0.15459999442100525","2.2876791954040527"
"sample_12000","finished","-","","","2025-09-07T02:34:43.000Z","70","","128","12000","0","12","0.14830000698566437","2.292346954345703","2.29565167427063","2256","0.14579999446868896","2.295093536376953"
"sample_8000","finished","-","","","2025-09-07T02:32:50.000Z","107","","128","8000","0","24","0.14820000529289246","2.2886157035827637","2.2853336334228516","3000","0.14740000665187836","2.2911953926086426"
"sample_55000","finished","-","","","2025-09-12T10:47:50.000Z","149","","64","55000","42","6","0.13369999825954437","2.2890923023223877","2.3003861904144287","5160","0.13019999861717224","2.2899906635284424"
"sample_47000","finished","-","","","2025-09-12T10:45:14.000Z","151","","64","47000","42","7","0.13199999928474426","2.289090633392334","2.281477928161621","5145","0.12839999794960022","2.289963960647583"
"sample_40000","finished","-","","","2025-09-12T10:42:56.000Z","133","","64","40000","42","7","0.12960000336170197","2.2916078567504883","2.2918992042541504","4375","0.1257999986410141","2.292594194412231"
"sample_32000","finished","-","","","2025-09-12T10:41:01.000Z","110","","64","32000","42","7","0.13210000097751615","2.294257402420044","2.297675609588623","3500","0.1273999959230423","2.2952587604522705"
"sample_25000","finished","-","","","2025-09-12T10:39:27.000Z","89","","64","25000","42","7","0.1266999989748001","2.2964651584625244","2.2933156490325928","2737","0.12280000001192092","2.2974772453308105"
"sample_12000","finished","-","","","2025-09-12T09:53:52.000Z","2730","","64","12000","42","388","0.8476999998092651","0.49758780002593994","0.4998633563518524","72944","0.8267999887466431","0.5398123860359192"
"sample_8000","finished","-","","","2025-09-12T09:52:15.000Z","92","","64","8000","42","16","0.15770000219345093","2.2987399101257324","2.3059983253479004","2000","0.14880000054836273","2.299736261367798"
"sample_55000","finished","-","","","2025-09-09T18:27:16.000Z","3599","","64","55000","1","158","0.8845000267028809","0.3682757616043091","0.8102986216545105","135880","0.8773999810218811","0.3895585238933563"
"sample_47000","finished","-","","","2025-09-09T16:34:22.000Z","391","","64","47000","1","18","0.2572000026702881","2.1519229412078857","2.1777799129486084","13230","0.24660000205039975","2.157026529312134"
"sample_40000","finished","-","","","2025-09-09T16:28:15.000Z","361","","64","40000","1","19","0.2628999948501587","2.203317880630493","2.1867518424987793","11875","0.25099998712539673","2.2068705558776855"
"sample_32000","finished","-","","","2025-09-09T16:21:59.000Z","370","","64","32000","1","23","0.25619998574256897","2.214365005493164","2.2255427837371826","11500","0.243599995970726","2.2174792289733887"
"sample_25000","finished","-","","","2025-09-09T16:14:51.000Z","423","","64","25000","1","33","0.2533999979496002","2.1692569255828857","2.172418117523194","12903","0.2425999939441681","2.1737613677978516"
"sample_12000","finished","-","","","2025-09-09T16:10:17.000Z","269","","64","12000","1","34","0.2224999964237213","2.28067684173584","2.2963457107543945","6392","0.2168000042438507","2.2817792892456055"
"sample_8000","finished","-","","","2025-09-09T16:05:41.000Z","271","","64","8000","1","47","0.21299999952316284","2.283858299255371","2.277736186981201","5875","0.2101999968290329","2.285029649734497"
"sample_55000","finished","-","","","2025-09-07T01:19:39.000Z","4385","","64","55000","0","238","0.923799991607666","0.25692498683929443","0.11204057931900024","204680","0.9164000153541564","0.27785995602607727"
"sample_47000","finished","-","","","2025-09-07T00:07:44.000Z","4309","","64","47000","0","236","0.917900025844574","0.28186628222465515","0.2449079751968384","173460","0.909600019454956","0.30166956782341003"
"sample_40000","finished","-","","","2025-09-06T22:47:56.000Z","4782","","64","40000","0","246","0.9067999720573424","0.3061829209327698","0.33993154764175415","153750","0.9007999897003174","0.3252634108066559"
"sample_32000","finished","-","","","2025-09-06T21:31:48.000Z","4563","","64","32000","0","293","0.9036999940872192","0.3160777688026428","0.36339008808135986","146500","0.900600016117096","0.33437368273735046"
"sample_25000","finished","-","","","2025-09-06T20:40:16.000Z","3086","","64","25000","0","240","0.8730000257492065","0.4111900329589844","0.42418718338012695","93840","0.8686000108718872","0.434556096792221"
"sample_12000","finished","-","","","2025-09-06T19:42:59.000Z","3431","","64","12000","0","458","0.8669999837875366","0.438899964094162","0.4263191521167755","86104","0.8619999885559082","0.4662249982357025"
"sample_8000","finished","-","","","2025-09-06T18:59:01.000Z","2632","","64","8000","0","442","0.8233000040054321","0.5770268440246582","0.442410409450531","55250","0.8181999921798706","0.6071183085441589"
"sample_55000","finished","-","","","2025-09-12T08:08:03.000Z","6246","","32","55000","42","268","0.8253999948501587","0.5333020091056824","0.3463777005672455","230480","0.8235999941825867","0.5620352029800415"
"sample_47000","finished","-","","","2025-09-12T07:04:06.000Z","3835","","32","47000","42","223","0.8019000291824341","0.6064434051513672","0.8020136952400208","163905","0.7997999787330627","0.63480144739151"
"sample_40000","finished","-","","","2025-09-11T14:16:50.000Z","5523","","32","40000","42","271","0.8029000163078308","0.6021916270256042","0.4889049828052521","169375","0.8015999794006348","0.6288777589797974"
"sample_32000","finished","-","","","2025-09-11T14:13:29.000Z","196","","32","32000","42","11","0.1169999986886978","2.2939977645874023","2.286226511001587","5500","0.121799997985363","2.2929887771606445"
"sample_25000","finished","-","","","2025-09-11T14:10:28.000Z","175","","32","25000","42","12","0.1152999997138977","2.2958991527557373","2.296964406967163","4692","0.11879999935626984","2.294811964035034"
"sample_12000","finished","-","","","2025-09-11T13:56:34.000Z","828","","32","12000","42","98","0.33739998936653137","2.21224594116211","2.2257790565490723","18424","0.3352000117301941","2.2128143310546875"
"sample_8000","finished","-","","","2025-09-11T13:51:34.000Z","295","","32","8000","42","45","0.1728000044822693","2.2939329147338867","2.291862726211548","5625","0.17139999568462372","2.292745590209961"
"sample_55000","finished","-","","","2025-09-09T16:03:07.000Z","149","","32","55000","1","6","0.10279999673366548","2.300201654434204","2.308796644210815","5160","0.11100000143051147","2.2985575199127197"
"sample_47000","finished","-","","","2025-09-09T16:00:51.000Z","131","","32","47000","1","6","0.10279999673366548","2.301391839981079","2.287750720977783","4410","0.11100000143051147","2.299485683441162"
"sample_40000","finished","-","","","2025-09-09T15:58:53.000Z","113","","32","40000","1","6","0.10279999673366548","2.302318811416626","2.297475576400757","3750","0.11100000143051147","2.3002829551696777"
"sample_32000","finished","-","","","2025-09-09T15:57:11.000Z","96","","32","32000","1","6","0.10279999673366548","2.3033573627471924","2.2952725887298584","3000","0.11100000143051147","2.3011059761047363"
"sample_25000","finished","-","","","2025-09-09T15:55:47.000Z","79","","32","25000","1","6","0.10279999673366548","2.3042523860931396","2.303598642349243","2346","0.11100000143051147","2.3018245697021484"
"sample_12000","finished","-","","","2025-09-09T15:54:53.000Z","49","","32","12000","1","6","0.10279999673366548","2.306267499923706","2.305406093597412","1128","0.11100000143051147","2.303417921066284"
"sample_8000","finished","-","","","2025-09-09T15:54:08.000Z","40","","32","8000","1","6","0.10279999673366548","2.306947708129883","2.3036046028137207","750","0.11100000143051147","2.303996324539185"
"sample_55000","finished","-","","","2025-09-06T18:56:20.000Z","155","","32","55000","0","6","0.11569999903440475","2.2941231727600098","2.2941064834594727","5160","0.1120000034570694","2.2956597805023193"
"sample_47000","finished","-","","","2025-09-06T18:53:36.000Z","158","","32","47000","0","7","0.11890000104904176","2.294218063354492","2.3019425868988037","5145","0.11500000208616255","2.295823335647583"
"sample_40000","finished","-","","","2025-09-06T18:51:12.000Z","138","","32","40000","0","7","0.11800000071525574","2.2953872680664062","2.300823450088501","4375","0.11500000208616255","2.2970738410949707"
"sample_32000","finished","-","","","2025-09-06T18:49:11.000Z","116","","32","32000","0","7","0.11599999666213988","2.296537160873413","2.292275667190552","3500","0.11240000277757645","2.2984042167663574"
"sample_25000","finished","-","","","2025-09-06T18:47:29.000Z","96","","32","25000","0","7","0.1264999955892563","2.2976295948028564","2.2968456745147705","2737","0.12120000272989272","2.299654483795166"
"sample_12000","finished","-","","","2025-09-06T18:46:09.000Z","74","","32","12000","0","9","0.14319999516010284","2.299250602722168","2.29809832572937","1692","0.14139999449253082","2.3015012741088867"
"sample_8000","finished","-","","","2025-09-06T18:44:47.000Z","76","","32","8000","0","12","0.16099999845027924","2.299610376358032","2.305114507675171","1500","0.15860000252723694","2.3018038272857666"
"sample_55000","finished","-","","","2025-09-11T13:48:42.000Z","169","","16","55000","42","6","0.10050000250339508","2.303314208984375","2.341747522354126","5160","0.10520000010728836","2.302701473236084"
"sample_47000","finished","-","","","2025-09-11T13:46:07.000Z","154","","16","47000","42","6","0.10100000351667404","2.304166316986084","2.2989072799682617","4410","0.10620000213384628","2.3035457134246826"
"sample_40000","finished","-","","","2025-09-11T13:43:55.000Z","131","","16","40000","42","6","0.10100000351667404","2.3051087856292725","2.3115971088409424","3750","0.10620000213384628","2.3045742511749268"
"sample_32000","finished","-","","","2025-09-11T13:42:09.000Z","105","","16","32000","42","6","0.10100000351667404","2.3064122200012207","2.3236019611358643","3000","0.10620000213384628","2.305889368057251"
"sample_25000","finished","-","","","2025-09-11T13:40:48.000Z","80","","16","25000","42","6","0.10100000351667404","2.307526111602783","2.296907424926758","2346","0.10620000213384628","2.3069958686828613"
"sample_12000","finished","-","","","2025-09-11T13:39:57.000Z","50","","16","12000","42","6","0.10100000351667404","2.310492038726806","2.290667772293091","1128","0.10620000213384628","2.309953451156616"
"sample_8000","finished","-","","","2025-09-11T13:39:19.000Z","37","","16","8000","42","6","0.10100000351667404","2.311532497406006","2.327805995941162","750","0.10620000213384628","2.311028242111206"
"sample_55000","finished","-","","","2025-09-09T15:37:54.000Z","969","","16","55000","1","40","0.2842000126838684","1.911105036735535","2.085047721862793","34400","0.296999990940094","1.929948806762695"
"sample_47000","finished","-","","","2025-09-09T15:33:53.000Z","235","","16","47000","1","11","0.13199999928474426","2.285111904144287","2.264890432357788","8085","0.13500000536441803","2.2856979370117188"
"sample_40000","finished","-","","","2025-09-09T15:29:45.000Z","243","","16","40000","1","13","0.13379999995231628","2.2851171493530273","2.2783570289611816","8125","0.13500000536441803","2.285724401473999"
"sample_32000","finished","-","","","2025-09-09T15:25:33.000Z","247","","16","32000","1","16","0.1404999941587448","2.2855072021484375","2.288238763809204","8000","0.1428000032901764","2.2860405445098877"
"sample_25000","finished","-","","","2025-09-09T15:21:30.000Z","238","","16","25000","1","19","0.14239999651908877","2.2873101234436035","2.2930104732513428","7429","0.14800000190734863","2.287764310836792"
"sample_12000","finished","-","","","2025-09-09T15:16:47.000Z","278","","16","12000","1","38","0.15399999916553497","2.288244247436523","2.29992938041687","7144","0.15639999508857727","2.288531541824341"
"sample_8000","finished","-","","","2025-09-09T15:03:14.000Z","807","","16","8000","1","145","0.27140000462532043","2.2067511081695557","2.2251508235931396","18125","0.2484000027179718","2.209997177124023"
"sample_55000","finished","-","","","2025-09-06T18:41:39.000Z","182","","16","55000","0","7","0.11349999904632568","2.301206588745117","2.2881133556365967","6020","0.11020000278949738","2.2995963096618652"
"sample_47000","finished","-","","","2025-09-06T18:39:13.000Z","140","","16","47000","0","6","0.11349999904632568","2.302515745162964","2.315225601196289","4410","0.11020000278949738","2.3004236221313477"
"sample_40000","finished","-","","","2025-09-06T18:36:31.000Z","157","","16","40000","0","8","0.11349999904632568","2.3019680976867676","2.2980353832244873","5000","0.11020000278949738","2.300076961517334"
"sample_32000","finished","-","","","2025-09-06T18:34:15.000Z","130","","16","32000","0","8","0.11349999904632568","2.302821159362793","2.2843902111053467","4000","0.11020000278949738","2.300635814666748"
"sample_25000","finished","-","","","2025-09-06T18:32:10.000Z","119","","16","25000","0","9","0.11349999904632568","2.303286075592041","2.294874429702759","3519","0.11020000278949738","2.300964117050171"
"sample_12000","finished","-","","","2025-09-06T18:31:16.000Z","50","","16","12000","0","6","0.1079000011086464","2.3065507411956787","2.3074114322662354","1128","0.11379999667406082","2.3030309677124023"
"sample_8000","finished","-","","","2025-09-06T18:30:31.000Z","41","","16","8000","0","6","0.10369999706745148","2.3073267936706543","2.3045599460601807","750","0.10859999805688858","2.3035123348236084"
"sample_55000","finished","-","","","2025-09-11T13:36:38.000Z","160","","8","55000","42","7","0.11389999836683272","2.3005638122558594","2.3196115493774414","6020","0.11060000211000444","2.302091598510742"
"sample_47000","finished","-","","","2025-09-11T13:33:59.000Z","158","","8","47000","42","8","0.11389999836683272","2.300685405731201","2.2942636013031006","5880","0.11100000143051147","2.302213191986084"
"sample_40000","finished","-","","","2025-09-11T13:31:37.000Z","141","","8","40000","42","8","0.11469999700784685","2.3014159202575684","2.309056043624878","5000","0.11219999939203262","2.3032333850860596"
"sample_32000","finished","-","","","2025-09-11T13:29:09.000Z","147","","8","32000","42","10","0.11670000106096268","2.3014655113220215","2.3116564750671387","5000","0.11339999735355376","2.303281307220459"
