run_id,run_name,sample_size,layer_structure,temp,rank_0,rank_1,rank_2,rank_3,rank_4,weight_mean_0,weight_mean_1,weight_mean_2,weight_mean_3,weight_mean_4,weight_std_0,weight_std_1,weight_std_2,weight_std_3,weight_std_4,activation_mean_global,activation_std_global,pca_explained_var
hs99gj4m,sample_25000,1000,"(512, 512, 512)",512,512,512,512,512,10,-1.44206915e-05,-3.892751e-06,0.00022615775,0.00013445358,-3.5195513e-05,0.020624757,0.025597794,0.025549386,0.02557301,0.028644087,0.06985915452241898,0.06205924600362778,0.2982927
whx8e3ve,sample_32000,1000,"(512, 512, 512)",512,512,512,512,512,10,-1.44206915e-05,-5.072527e-06,0.00019335661,0.00010987986,-3.5194545e-05,0.020624757,0.02558786,0.02553948,0.025562342,0.028099114,0.06675440073013306,0.0603606142103672,0.28092998
i3kxxmtd,sample_8000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.00012784907,0.021981299,0.032154687,0.0014417572,0.006949323,0.020661442,0.1949774,0.2079058,0.19963998,0.21226242,0.049694061279296875,0.024831749498844147,0.94876873
3d9zz02u,sample_12000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.00012784907,0.022010216,0.032262165,0.001159166,0.0069493754,0.020661442,0.19503346,0.20789,0.1997134,0.21160069,0.04929352179169655,0.024902258068323135,0.94655454
bn1eh6l6,sample_25000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.00012784907,0.022009451,0.032256674,0.0011826195,0.006949322,0.020661442,0.19502583,0.2078865,0.19970782,0.21165563,0.049304112792015076,0.024892712011933327,0.9467858
ik631ojz,sample_32000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.00012784907,0.022013951,0.03228684,0.001116123,0.006949267,0.020661442,0.19504216,0.20788114,0.19973302,0.21151732,0.04917791113257408,0.02491104230284691,0.9461558
02hl7a73,sample_40000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.00012784907,0.022015022,0.032277394,0.0011227811,0.0069493083,0.020661442,0.19503468,0.20787701,0.19971442,0.2115271,0.04917610064148903,0.024904966354370117,0.94625366
jo5oj31m,sample_47000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.00012784907,0.022020003,0.032296322,0.0010809712,0.006949343,0.020661442,0.1950474,0.20787317,0.19972645,0.21144557,0.04907902330160141,0.024924704805016518,0.9456718
i9s5zjss,sample_55000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.00012784907,0.022012113,0.032267496,0.001151788,0.006949307,0.020661442,0.19503309,0.207884,0.19970702,0.21158853,0.049239449203014374,0.024897031486034393,0.9465514
tnq78yiy,sample_8000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.0001027241,0.008047493,-0.008873296,-0.001302764,0.0019783538,0.020657338,0.144897,0.14174716,0.1450297,0.1459293,0.08074505627155304,0.04478995501995087,0.4738204
bdu420u1,sample_12000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.0001027241,0.008051268,-0.008907811,-0.0011688939,0.00197835,0.020657338,0.144894,0.1417328,0.14501178,0.14612544,0.08044734597206116,0.04471129924058914,0.47434038
gweagk5t,sample_25000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.0001027241,0.008049515,-0.008869457,-0.001344614,0.0019783382,0.020657338,0.14489576,0.14174654,0.14502437,0.14581957,0.08074989914894104,0.0447872020304203,0.47359723
gbcmsr7n,sample_32000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.0001027241,0.008048067,-0.008864779,-0.001342068,0.0019783475,0.020657338,0.1448951,0.1417497,0.1450301,0.14583187,0.08079642057418823,0.04479941725730896,0.47354543
hr2zer93,sample_40000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.0001027241,0.0080479765,-0.008869002,-0.0013336008,0.0019783503,0.020657338,0.1448935,0.14174631,0.14502524,0.14584482,0.08075757324695587,0.04479184001684189,0.47357452
lt4fjmy6,sample_47000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.0001027241,0.008046974,-0.008852035,-0.0013610539,0.0019783552,0.020657338,0.14489542,0.14175518,0.14503783,0.14580849,0.08087237924337387,0.04481754079461098,0.4734491
zjvsjpc7,sample_55000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.0001027241,0.008046987,-0.008837637,-0.0013981382,0.0019783315,0.020657338,0.14489952,0.1417629,0.14504756,0.1457603,0.08096648007631302,0.04485205188393593,0.4733879
hq8eedfg,sample_8000,1000,"(32, 32, 32)",32,32,32,32,32,10,-1.0634272e-05,0.00030931068,0.0001849226,-0.0053029787,-0.008770022,0.020646263,0.10226882,0.102426,0.10186738,0.100802034,0.07134492695331573,0.04936502128839493,0.3366319
t2xmwqnz,sample_12000,1000,"(32, 32, 32)",32,32,32,32,32,10,-1.0634272e-05,0.00030917407,0.00018499582,-0.0053043393,-0.008770022,0.020646263,0.10226873,0.10242585,0.10186694,0.100801066,0.07134035974740982,0.04936593025922775,0.33662015
w333arz6,sample_25000,1000,"(32, 32, 32)",32,32,32,32,32,10,-1.0634272e-05,0.0003092938,0.0001842156,-0.005309481,-0.008770021,0.020646263,0.10226816,0.10242496,0.10186486,0.10079683,0.07131242752075195,0.049368180334568024,0.33657688
clsspu56,sample_40000,1000,"(512, 512, 512)",512,512,511,512,512,10,-1.44206915e-05,-9.680986e-05,0.0015973859,0.0012704255,-3.479882e-05,0.020624757,0.027642846,0.027570484,0.027634526,0.081350565,0.16364747285842896,0.1212749183177948,0.34534514
9w7s664d,sample_32000,1000,"(32, 32, 32)",32,32,32,32,32,10,-1.0634272e-05,0.00030932477,0.0001839851,-0.005311372,-0.008770016,0.020646263,0.10226789,0.10242451,0.10186407,0.10079661,0.0712982565164566,0.04936955124139786,0.33655745
okxnc60b,sample_40000,1000,"(32, 32, 32)",32,32,32,32,32,10,-1.0634272e-05,0.00030899188,0.00018430525,-0.0053141667,-0.008770013,0.020646263,0.1022678,0.10242443,0.10186345,0.10079374,0.07129538059234619,0.04937242716550827,0.33655173
grwj0z3n,sample_47000,1000,"(32, 32, 32)",32,32,32,32,32,10,-1.0634272e-05,0.00030883838,0.00018467114,-0.0053165536,-0.008770011,0.020646263,0.10226757,0.10242418,0.10186277,0.10079236,0.07128828763961792,0.049374163150787354,0.33654407
ftchflsc,sample_55000,1000,"(32, 32, 32)",32,32,32,32,32,10,-1.0634272e-05,0.00030866556,0.00018472248,-0.0053191585,-0.008770007,0.020646263,0.1022673,0.10242394,0.10186193,0.100791365,0.07128171622753143,0.049375854432582855,0.3365357
yk89gt0m,sample_8000,1000,"(64, 64, 64)",64,64,64,64,64,10,3.5275825e-05,-0.00178983,6.823696e-05,5.109617e-05,0.0055919588,0.020618323,0.07210747,0.072379105,0.07226455,0.07205397,0.05702522024512291,0.048704542219638824,0.24791387
541hbah6,sample_12000,1000,"(64, 64, 64)",64,64,64,64,64,10,3.5275825e-05,-0.001789884,6.8462454e-05,5.2069285e-05,0.005591961,0.020618323,0.07210805,0.072379544,0.07226481,0.07205846,0.057060323655605316,0.04871522635221481,0.2478438
