run_id,run_name,sample_size,layer_structure,temp,rank_0,rank_1,rank_2,rank_3,rank_4,weight_mean_0,weight_mean_1,weight_mean_2,weight_mean_3,weight_mean_4,weight_std_0,weight_std_1,weight_std_2,weight_std_3,weight_std_4,activation_mean_global,activation_std_global,pca_explained_var
s2idd0yl,sample_55000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.0006359629,0.0010628355,0.0017047251,0.00019346923,-0.0073234765,0.049425635,0.105140164,0.10447204,0.10137987,0.11021353,0.12477099895477295,0.12535560131072998,0.51512426
l88xykbx,sample_8000,1000,"(64, 64, 64)",64,64,64,64,64,10,2.1910324e-05,-0.0011793715,0.00048007246,0.0017362793,-0.0013199748,0.04838623,0.071836874,0.071951926,0.07264339,0.07419985,0.11811799556016922,0.12077455222606659,0.28472066
gjv7r6q7,sample_12000,1000,"(64, 64, 64)",64,64,64,64,64,10,2.1910324e-05,-0.0011722338,0.0005833503,0.001767861,-0.0013199712,0.04838623,0.07187235,0.071987934,0.07268266,0.074449286,0.12042735517024994,0.12194554507732391,0.2903332
x275ghkx,sample_25000,1000,"(64, 64, 64)",64,64,64,64,64,10,2.1910324e-05,-0.0011284631,0.0010423191,0.0020222524,-0.0013199598,0.04838623,0.07210867,0.07222915,0.07293983,0.07621282,0.1325661987066269,0.12864243984222412,0.32190657
765wwoua,sample_32000,1000,"(64, 64, 64)",64,64,64,64,64,10,2.1910324e-05,-0.0010835292,0.0014522063,0.0023220868,-0.0013199551,0.04838623,0.07238403,0.07250895,0.073231675,0.078217305,0.14399221539497375,0.13517197966575623,0.35506207
iawmbf9n,sample_40000,1000,"(64, 64, 64)",64,64,64,64,64,10,2.1910324e-05,-0.0010113042,0.0021238388,0.002862201,-0.0013199645,0.04838623,0.07292869,0.07306257,0.073805965,0.08208691,0.16327686607837677,0.14638657867908478,0.4090824
x65nm6mn,sample_47000,1000,"(64, 64, 64)",64,64,64,64,64,10,2.1910324e-05,-0.00093995826,0.0029848688,0.0036056708,-0.0013199376,0.04838623,0.0737654,0.07390962,0.074681595,0.08773933,0.18793413043022156,0.1610347181558609,0.47012398
7y1c5zpt,sample_55000,1000,"(64, 64, 64)",64,64,64,64,64,10,2.1910324e-05,-0.00084391655,0.0043270737,0.0047711707,-0.0013199464,0.04838623,0.075231045,0.07538537,0.07621465,0.096981145,0.22571063041687012,0.18205572664737701,0.5275631
t2mwkdkg,sample_8000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00010154573,0.00030343927,0.0006242496,-0.00065224717,0.0008838201,0.046861645,0.05108965,0.05084378,0.0508806,0.050989322,0.10223743319511414,0.11271240562200546,0.21650788
j2ky3i3w,sample_12000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00010154573,0.0002991935,0.00059080694,-0.00067136146,0.00088381954,0.046861645,0.051080983,0.050835207,0.050870113,0.05086155,0.10133367776870728,0.11222974210977554,0.21395683
gtq1lh8h,sample_25000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00010154573,0.00037797468,0.0010532425,-0.00035900978,0.00088382995,0.046861645,0.051247686,0.05100246,0.051063858,0.053408716,0.11791224777698517,0.12203800678253174,0.27073926
1cbaseiu,sample_32000,1000,"(128, 128, 128)",128,128,128,128,127,10,0.00010154573,0.00045065663,0.0014385774,-7.50014e-05,0.00088383135,0.046861645,0.051425368,0.05117963,0.05126623,0.05604857,0.1335313618183136,0.13133938610553741,0.31906193
5413pjp4,sample_40000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00010154573,0.0005127155,0.0017495964,0.00018028141,0.00088383054,0.046861645,0.051593672,0.051346168,0.051453862,0.058396894,0.14688971638679504,0.13913923501968384,0.35484606
qpylw4p6,sample_47000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00010154573,0.00078594504,0.003109858,0.0014523731,0.0008838374,0.046861645,0.05257071,0.05230756,0.052511726,0.070320874,0.20907467603683472,0.17397662997245789,0.46188647
k0q00b5a,sample_55000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00010154573,0.0010100496,0.0042921416,0.0025518243,0.0008838388,0.046861645,0.05370055,0.053411018,0.05369599,0.08173244,0.26577264070510864,0.20351871848106384,0.50089276
a2s1f3h8,sample_8000,1000,"(256, 256, 256)",256,256,256,256,256,10,3.5883808e-05,3.149191e-05,0.00024544104,0.00012419741,-0.00021732433,0.043851577,0.035989862,0.036134303,0.03613161,0.036517367,0.09705061465501785,0.10751859098672867,0.18113765
rzmg3n8v,sample_12000,1000,"(256, 256, 256)",256,256,256,256,256,10,3.5883808e-05,3.3163145e-05,0.00029140466,0.00015410688,-0.00021732393,0.043851577,0.036000293,0.036144633,0.036142748,0.036814995,0.10061472654342651,0.10950051248073578,0.18915147
jndsjfa0,sample_25000,1000,"(256, 256, 256)",256,256,256,256,256,10,3.5883808e-05,4.7938804e-05,0.0006112954,0.00037177978,-0.0002173209,0.043851577,0.036101304,0.03624335,0.036248095,0.039608505,0.12818588316440582,0.12525635957717896,0.26839596
2ozijh5w,sample_32000,1000,"(256, 256, 256)",256,256,256,256,256,10,3.5883808e-05,6.629145e-05,0.0009973584,0.0006672394,-0.00021732246,0.043851577,0.036279064,0.036415264,0.0364303,0.044007547,0.16471844911575317,0.14591537415981293,0.35953552
zhn6z8n5,sample_40000,1000,"(256, 256, 256)",256,256,256,256,256,10,3.5883808e-05,9.7250566e-05,0.0016681033,0.0011990073,-0.00021731807,0.043851577,0.036699127,0.036817968,0.036854208,0.052805066,0.2304646223783493,0.18059056997299194,0.4343831
nle09p1m,sample_47000,1000,"(256, 256, 256)",256,256,256,256,256,10,3.5883808e-05,0.00011413903,0.0021597685,0.001585921,-0.00021731519,0.043851577,0.03713094,0.037231885,0.037285417,0.0604211,0.2803282141685486,0.206473246216774,0.4469455
0aeir201,sample_55000,1000,"(256, 256, 256)",256,256,256,256,256,10,3.5883808e-05,0.000120374076,0.0024795327,0.0018283341,-0.00021730378,0.043851577,0.037486576,0.0375735,0.037639346,0.06602857,0.31215375661849976,0.2228233516216278,0.44047028
azdgmiev,sample_8000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.186452e-05,1.8031405e-05,8.8374334e-05,3.1760323e-05,0.00014829522,0.03929545,0.025527084,0.025520263,0.02549221,0.025765644,0.09068934619426727,0.09791649878025055,0.20122
8qa6hm7s,sample_12000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.186452e-05,1.7453487e-05,0.00012880794,6.225931e-05,0.00014829548,0.03929545,0.025534868,0.02552797,0.025500055,0.026183506,0.0969906896352768,0.1014464944601059,0.22210348
esdjdqqs,sample_25000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.186452e-05,1.44073765e-05,0.00044834806,0.00032396117,0.00014829666,0.03929545,0.025631784,0.025622442,0.025597472,0.030973522,0.15069326758384705,0.1321745663881302,0.37476736
ko0e0ryx,sample_32000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.186452e-05,6.1298188e-06,0.00077986636,0.0005887945,0.00014829605,0.03929545,0.025785403,0.025770202,0.02575039,0.03722466,0.20974193513393402,0.1631113588809967,0.44412044
cwzgwndv,sample_40000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.186452e-05,-3.685247e-06,0.0010257638,0.0007812973,0.00014830078,0.03929545,0.025949758,0.025927896,0.02591296,0.042837366,0.2550831437110901,0.18616865575313568,0.46022898
ha9bp6nx,sample_47000,1000,"(512, 512, 512)",512,512,511,512,512,10,-7.186452e-05,-8.069472e-06,0.0011333392,0.000866298,0.0001483032,0.03929545,0.026046284,0.026020948,0.026008485,0.045812972,0.27529653906822205,0.19599339365959167,0.45650965
l5b50lq8,sample_55000,1000,"(512, 512, 512)",512,512,512,512,512,10,-7.186452e-05,-1.043366e-05,0.0012042788,0.0009202854,0.00014830827,0.03929545,0.026127458,0.026099635,0.026089007,0.048171557,0.28872472047805786,0.2022811472415924,0.4486513
hm5x4pmi,sample_8000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.0003558649,0.022112753,0.032341167,0.0010877196,0.0069493414,0.050264187,0.1953638,0.20817895,0.19982478,0.21166927,0.09326817840337753,0.07165780663490295,0.8586885
soa94vgj,sample_12000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.0003558649,0.022142224,0.032347124,0.0010230346,0.0069493516,0.050264187,0.19539107,0.20820062,0.19982797,0.21155952,0.09328719973564148,0.07173872739076614,0.85880053
7kiiny16,sample_25000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.0003558649,0.022158619,0.032326087,0.0010727793,0.006949313,0.050264187,0.1953309,0.20815764,0.19980823,0.2115984,0.09309069067239761,0.0716160461306572,0.85890883
2otaalj9,sample_32000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.0003558649,0.022165408,0.032337725,0.001069637,0.0069492892,0.050264187,0.19533595,0.20815895,0.1998071,0.21158256,0.09308899939060211,0.07164189219474792,0.8589969
rss1ifme,sample_40000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.0003558649,0.022162609,0.03230897,0.0010766145,0.0069493176,0.050264187,0.19528846,0.20812829,0.1997757,0.21158233,0.09296426922082901,0.07151663303375244,0.8590808
pbjpvn4y,sample_47000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.0003558649,0.022192452,0.032334782,0.0010245768,0.0069493474,0.050264187,0.1953341,0.20815851,0.19979107,0.2115045,0.09295696020126343,0.0716477707028389,0.8591959
wvt0l511,sample_55000,1000,"(8, 8, 8)",8,8,8,8,8,8,-0.0003558649,0.02215225,0.03228611,0.0011078492,0.006949286,0.050264187,0.19525458,0.20810959,0.19975993,0.21163659,0.0929536372423172,0.07142850756645203,0.85910106
3zpai9zn,sample_8000,1000,"(16, 16, 16)",16,16,16,16,16,10,-8.577336e-05,0.007825587,-0.008641835,-0.0009640716,0.0019783638,0.0501327,0.1450211,0.14203088,0.14529438,0.14599906,0.16426900029182434,0.14680343866348267,0.5285851
enywt7y4,sample_12000,1000,"(16, 16, 16)",16,16,16,16,16,10,-8.577336e-05,0.0076835826,-0.008423446,-0.00084476755,0.0019783657,0.0501327,0.14514615,0.14225394,0.145547,0.14611027,0.16673216223716736,0.1479739248752594,0.52888006
kqc1jaht,sample_25000,1000,"(16, 16, 16)",16,16,16,16,16,10,-8.577336e-05,0.007372331,-0.008146828,-0.00073378533,0.0019784062,0.0501327,0.14536914,0.1425961,0.14590614,0.14636129,0.1705491840839386,0.14981862902641296,0.528455
d47075yl,sample_32000,1000,"(16, 16, 16)",16,16,16,16,16,10,-8.577336e-05,0.0064125396,-0.0068747,0.00014763931,0.0019783855,0.0501327,0.1467378,0.14431009,0.14767894,0.14881751,0.18563193082809448,0.15787769854068756,0.52747214
o3ubbv3q,sample_40000,1000,"(16, 16, 16)",16,16,16,16,16,10,-8.577336e-05,0.0057988986,-0.005909562,0.00088479207,0.0019784109,0.0501327,0.14800598,0.14577882,0.14919424,0.1511502,0.196914404630661,0.16413795948028564,0.5309991
shoqxtzl,sample_47000,1000,"(16, 16, 16)",16,16,16,16,16,10,-8.577336e-05,0.0051229117,-0.00493286,0.0018077947,0.0019783848,0.0501327,0.14964907,0.14764121,0.15110026,0.15421277,0.210117906332016,0.17134582996368408,0.5422652
cow8zbja,sample_55000,1000,"(16, 16, 16)",16,16,16,16,16,10,-8.577336e-05,0.0043309927,-0.0036808974,0.0030448544,0.0019783801,0.0501327,0.1520659,0.15038614,0.15388788,0.15868494,0.22737416625022888,0.1806510090827942,0.5633378
mcp7xlzf,sample_8000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00013411658,0.00030875532,0.00018606673,-0.005303015,-0.008770024,0.04957292,0.10226886,0.102425694,0.10186664,0.10079856,0.09804467856884003,0.11068053543567657,0.28818092
e362vlrk,sample_12000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00013411658,0.00030856684,0.00018657139,-0.0053045675,-0.0087700235,0.04957292,0.10226867,0.10242529,0.10186577,0.10079584,0.09803001582622528,0.11067420989274979,0.28818536
3pjkyana,sample_25000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00013411658,0.00030753633,0.00018974696,-0.0053091864,-0.008770022,0.04957292,0.10226871,0.10242459,0.10186346,0.100788414,0.09798312187194824,0.11065791547298431,0.28823924
8djzdpyr,sample_32000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00013411658,0.00029016682,0.0009519581,-0.0052234014,-0.008769909,0.04957292,0.10252589,0.10269851,0.10210815,0.10178281,0.10181692242622375,0.11333080381155014,0.31086844
nsjdbi3u,sample_40000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00013411658,0.00028865458,0.0013213585,-0.005143806,-0.008769879,0.04957292,0.10271512,0.102905914,0.10232104,0.10254944,0.10515378415584564,0.11541067808866501,0.3255353
