run_id,run_name,test_accuracy,sample_size,layer_structure,rank_0,rank_1,rank_2,rank_3,rank_4,weight_mean_0,weight_mean_1,weight_mean_2,weight_mean_3,weight_mean_4,weight_std_0,weight_std_1,weight_std_2,weight_std_3,weight_std_4,activation_mean_global,activation_std_global,pca_explained_var
392ohiqt,sample_40000,0.0957999974489212,1000,"(16, 16, 16, 16)",16,16,16,16,10,0.000117759526,0.0006692966,-0.0037729905,0.0070405276,-0.00092830916,0.020609098,0.15073119,0.14526352,0.14662999,0.14570375,0.08053559809923172,0.08986243605613708,0.33991826
gxtu4i3u,sample_47000,0.2957000136375427,1000,"(16, 16, 16, 16)",16,16,16,16,10,0.0013151244,0.003971487,0.00044101913,0.00939615,-0.0009283155,0.021210052,0.1550425,0.15042835,0.1522417,0.15653376,0.37808457016944885,0.23418977856636047,0.802014
1bsoj9v3,sample_55000,0.2851000130176544,1000,"(16, 16, 16, 16)",16,16,16,16,10,0.0009519133,0.0024812757,-0.0011453612,0.007739867,-0.0009282265,0.020945882,0.15315215,0.14824098,0.14992748,0.15176539,0.28774964809417725,0.18942812085151672,0.7319344
le21w5gi,sample_8000,0.0982000008225441,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00012430949,0.00113529,0.004581504,0.005550175,0.0021843906,0.020595059,0.100937046,0.100828946,0.10176093,0.102834396,0.08004544675350189,0.09160605818033218,0.26221645
mobp7946,sample_12000,0.0982000008225441,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00012394403,0.0011345254,0.004580936,0.0055457884,0.002184391,0.02059508,0.10093712,0.10082879,0.10176043,0.102829576,0.0800098329782486,0.09156245738267899,0.2623642
scuobly8,sample_25000,0.0982000008225441,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00012295127,0.0011331004,0.004579854,0.0055364757,0.002184394,0.020595169,0.1009375,0.10082884,0.101759374,0.10281632,0.0799095630645752,0.091448113322258,0.2631308
2bx7aqnt,sample_32000,0.0982000008225441,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00012277474,0.0011329111,0.0045802523,0.0055321367,0.0021843952,0.020595247,0.10093786,0.100829124,0.10175946,0.10280985,0.07992421835660934,0.09142860770225525,0.26371306
8jba3cbl,sample_40000,0.0982000008225441,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00012258114,0.0011325656,0.0045800232,0.0055282684,0.002184398,0.020595344,0.100938335,0.10082959,0.101759404,0.10280676,0.07995773106813431,0.09141235053539276,0.26430753
bo6j9ivc,sample_47000,0.1339000016450882,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00017334476,0.0011791714,0.0046013007,0.0055604223,0.0021845018,0.020609803,0.10101205,0.100903355,0.101826556,0.10294235,0.09353361278772354,0.09806963801383972,0.32820055
da3buuu6,sample_55000,0.12870000302791595,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00017098215,0.0011770858,0.004602543,0.0055615082,0.002184489,0.020609237,0.101009145,0.10090003,0.101824634,0.10293009,0.09291946887969971,0.09775762259960175,0.3268133
chgvlhzg,sample_8000,0.11349999904632568,1000,"(64, 64, 64, 64)",64,64,64,64,10,2.7669143e-05,0.0016975887,-0.0010457914,-0.00035219628,-0.0032031438,0.020576159,0.072000496,0.07124102,0.071675114,0.07169898,0.078192338347435,0.08569850772619247,0.21236446
0wsrmzgi,sample_12000,0.11349999904632568,1000,"(64, 64, 64, 64)",64,64,64,64,10,2.8397226e-05,0.0016965554,-0.0010448591,-0.00035496856,-0.0032031448,0.020576198,0.07200062,0.07124091,0.071675226,0.071695566,0.07825297117233276,0.0857655331492424,0.21226977
zbllo21k,sample_25000,0.11349999904632568,1000,"(64, 64, 64, 64)",64,64,64,64,10,2.7691842e-05,0.0016972363,-0.0010459402,-0.00035150256,-0.0032031438,0.020576162,0.07200062,0.07124112,0.07167498,0.07169925,0.07834011316299438,0.08569346368312836,0.21223466
1wfckz2b,sample_32000,0.11349999904632568,1000,"(64, 64, 64, 64)",64,64,64,64,10,2.7785241e-05,0.0016961747,-0.0010443139,-0.0003511252,-0.003203141,0.020576127,0.07200046,0.071240865,0.071675226,0.07170248,0.07825355976819992,0.08570736646652222,0.21178806
8b1afm32,sample_40000,0.11349999904632568,1000,"(64, 64, 64, 64)",64,64,64,64,10,2.7742588e-05,0.0016964419,-0.0010453041,-0.00034991128,-0.0032031399,0.020576155,0.072000645,0.071241125,0.07167529,0.07170437,0.07839420437812805,0.08570128679275513,0.212259
zzm97ztp,sample_47000,0.11349999904632568,1000,"(64, 64, 64, 64)",64,64,64,64,10,2.7971737e-05,0.0016972979,-0.001046109,-0.00034862888,-0.00320314,0.020576224,0.07200093,0.07124152,0.071675375,0.07170667,0.07854632288217545,0.0857294499874115,0.21269539
esmi7z0t,sample_55000,0.11349999904632568,1000,"(64, 64, 64, 64)",64,64,64,64,10,2.8512759e-05,0.0016986651,-0.0010462657,-0.00034601256,-0.0032031448,0.02057635,0.0720014,0.07124225,0.07167578,0.07171366,0.07877529412508011,0.08579722791910172,0.21352893
yukwx2bi,sample_8000,0.11349999904632568,1000,"(128, 128, 128, 128)",128,128,128,128,10,2.1660706e-05,0.0001516527,0.00085865846,-0.00043145995,-0.00018143775,0.020587457,0.051229287,0.050905652,0.051358894,0.050572015,0.07967822253704071,0.08693823963403702,0.1793977
o1jl9o5y,sample_12000,0.11349999904632568,1000,"(128, 128, 128, 128)",128,128,128,128,10,2.1536205e-05,0.00015167928,0.0008588496,-0.00043133085,-0.00018143775,0.02058746,0.05122929,0.05090564,0.051358912,0.050572235,0.0796666294336319,0.08692435175180435,0.17940766
xz4qeksg,sample_25000,0.11349999904632568,1000,"(128, 128, 128, 128)",128,128,128,128,10,2.1372241e-05,0.00015212005,0.0008597154,-0.00043094612,-0.00018143756,0.020587493,0.051229373,0.05090569,0.05135909,0.05057373,0.07967427372932434,0.08689956367015839,0.17956516
36fawmnj,sample_32000,0.11349999904632568,1000,"(128, 128, 128, 128)",128,128,128,128,10,2.146932e-05,0.00015253718,0.0008602666,-0.00043052857,-0.0001814372,0.02058753,0.051229466,0.050905753,0.051359218,0.050575808,0.07971878349781036,0.08690416067838669,0.17972004
fovq4896,sample_40000,0.11349999904632568,1000,"(128, 128, 128, 128)",128,128,128,128,10,2.154364e-05,0.00015299676,0.0008607594,-0.00043073756,-0.00018143775,0.020587571,0.051229566,0.05090584,0.051359333,0.05057571,0.07976265251636505,0.08690802752971649,0.17993648
ks1zgwhd,sample_47000,0.11349999904632568,1000,"(128, 128, 128, 128)",128,128,128,128,10,2.1672573e-05,0.0001534821,0.00086132705,-0.0004306675,-0.00018143756,0.020587618,0.051229686,0.050905943,0.05135949,0.050576538,0.07981356978416443,0.08691832423210144,0.18013164
n4i8pq50,sample_55000,0.11349999904632568,1000,"(128, 128, 128, 128)",128,128,128,128,10,2.1892543e-05,0.00015409388,0.0008621325,-0.00043025793,-0.0001814372,0.020587685,0.051229846,0.050906077,0.05135971,0.050579466,0.07988810539245605,0.08693599700927734,0.18044987
48ug8rbx,sample_8000,0.1031000018119812,1000,"(256, 256, 256, 256)",256,256,256,256,10,5.481617e-05,-0.0001905988,3.893463e-05,0.00020361689,0.001757329,0.020617176,0.03611089,0.036086783,0.036019668,0.03666876,0.0771634429693222,0.08645693957805634,0.17794557
dy4ezd8m,sample_12000,0.10610000044107436,1000,"(256, 256, 256, 256)",256,256,256,256,10,5.4772107e-05,-0.00019057484,3.8909624e-05,0.00020371245,0.0017573291,0.020617176,0.03611089,0.036086787,0.03601968,0.036669277,0.07715782523155212,0.08645191788673401,0.17792717
ob8v5gu2,sample_25000,0.10289999842643738,1000,"(256, 256, 256, 256)",256,256,256,256,10,5.4676526e-05,-0.00019045078,3.8810434e-05,0.00020389978,0.0017573293,0.020617181,0.036110897,0.03608681,0.036019705,0.03667034,0.07714799046516418,0.086441770195961,0.17792448
fnehzm20,sample_32000,0.1046999990940094,1000,"(256, 256, 256, 256)",256,256,256,256,10,5.4650987e-05,-0.00019032028,3.878065e-05,0.00020396253,0.0017573297,0.020617187,0.036110908,0.03608683,0.036019728,0.036671218,0.0771481990814209,0.08643953502178192,0.17792806
mwlel5fu,sample_40000,0.1186000034213066,1000,"(256, 256, 256, 256)",256,256,256,256,10,6.5434564e-05,-0.0001741877,4.500244e-05,0.00021031364,0.0017573327,0.020618819,0.036113895,0.036090117,0.03602321,0.036777157,0.07950912415981293,0.0876382440328598,0.18617979
ik0brcln,sample_47000,0.13009999692440033,1000,"(256, 256, 256, 256)",256,256,256,256,10,7.0414586e-05,-0.00016779611,4.78842e-05,0.00021236521,0.0017573346,0.020619515,0.03611518,0.036091473,0.03602462,0.036817,0.08056281507015228,0.08818793296813965,0.18993634
2a22ywqp,sample_55000,0.1378999948501587,1000,"(256, 256, 256, 256)",256,256,256,256,10,6.9443704e-05,-0.00016902076,4.7299192e-05,0.00021185237,0.0017573347,0.020619387,0.036114946,0.03609122,0.03602434,0.036808763,0.08035381138324738,0.08808380365371704,0.18930659
61tex5sp,sample_8000,0.10090000182390212,1000,"(512, 512, 512, 512)",512,512,512,512,10,3.847159e-05,2.4776138e-05,-1.7736076e-05,-6.670128e-05,0.0004351427,0.020618161,0.025509674,0.025503,0.02552496,0.025539158,0.07835792750120163,0.08746206760406494,0.1734437
ae6584t5,sample_12000,0.10090000182390212,1000,"(512, 512, 512, 512)",512,512,512,512,10,3.8490674e-05,2.4808156e-05,-1.7707835e-05,-6.673931e-05,0.00043514278,0.020618161,0.025509676,0.025503006,0.025524966,0.025539061,0.07836201786994934,0.08746377378702164,0.17344499
8veh59pj,sample_25000,0.10109999775886536,1000,"(512, 512, 512, 512)",512,512,512,512,10,3.8598682e-05,2.4920328e-05,-1.7604327e-05,-6.681695e-05,0.00043514307,0.020618172,0.025509685,0.025503019,0.025524987,0.02553936,0.07838357239961624,0.08747400343418121,0.1734823
mo620qy3,sample_32000,0.1169999986886978,1000,"(512, 512, 512, 512)",512,512,512,512,10,4.5488094e-05,3.2063082e-05,-1.1861212e-05,-6.55442e-05,0.00043514735,0.020618934,0.025510632,0.025504049,0.025526144,0.025597157,0.07969939708709717,0.08818924427032471,0.17737177
mhp4d08b,sample_40000,0.19930000603199005,1000,"(512, 512, 512, 512)",512,512,512,512,10,4.9493814e-05,3.6160087e-05,-8.901197e-06,-6.4392e-05,0.00043514604,0.020619385,0.025511201,0.025504658,0.025526794,0.025631702,0.08047018945217133,0.08860810101032257,0.17981413
uoqgycqb,sample_47000,0.9649999737739564,1000,"(512, 512, 512, 512)",512,512,512,512,10,0.00058692036,0.0012743673,0.0010733965,0.00087893667,0.0004354844,0.021677699,0.026801212,0.026809808,0.026853248,0.06577594,0.26496365666389465,0.19887889921665192,0.36094648
epke855a,sample_55000,0.9664999842643738,1000,"(512, 512, 512, 512)",512,512,512,512,10,0.00057921186,0.0012843474,0.001075048,0.0008809047,0.00043546315,0.021696521,0.026823495,0.026832364,0.02687573,0.06625098,0.2634674310684204,0.19908824563026428,0.3584293
vg4oxc8e,sample_8000,0.12110000103712082,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1023,10,2.5629532e-05,-8.349048e-06,2.0720132e-05,-1.2196388e-05,0.0003942942,0.020614412,0.018047126,0.018053012,0.01804134,0.01811616,0.07617064565420151,0.08591906726360321,0.16742286
2uc0f227,sample_12000,0.11760000139474867,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1023,10,2.6089456e-05,-7.671332e-06,2.1060456e-05,-1.2083384e-05,0.00039429433,0.02061447,0.018047176,0.018053064,0.018041393,0.018122397,0.07626745104789734,0.08597266674041748,0.16769996
w3qv2g26,sample_25000,0.16760000586509705,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1023,10,2.6804713e-05,-6.685938e-06,2.1612084e-05,-1.1862298e-05,0.00039429474,0.02061456,0.01804726,0.018053144,0.018041484,0.018132415,0.07641654461622238,0.08605467528104782,0.16817415
htq7jzch,sample_32000,0.17180000245571136,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1023,10,2.6679774e-05,-6.8508457e-06,2.1510827e-05,-1.191076e-05,0.0003942946,0.02061455,0.018047247,0.01805313,0.018041471,0.01813064,0.07638808339834213,0.08604058623313904,0.16810635
4jconxf4,sample_40000,0.9664000272750854,1000,"(1024, 1024, 1024, 1024)",784,1023,1024,1023,10,0.00039411386,0.0006299688,0.00055913645,0.00044199644,0.00039448246,0.02116165,0.018517986,0.018528048,0.018523995,0.046735678,0.19024625420570374,0.15782427787780762,0.3014215
ailuyt1y,sample_47000,0.9689000248908995,1000,"(1024, 1024, 1024, 1024)",784,1023,1023,1023,10,0.0003918735,0.0006262595,0.000559333,0.00044249048,0.00039448068,0.021164062,0.018520132,0.018529965,0.01852583,0.04680806,0.19027745723724365,0.15803101658821106,0.30134216
5obvklw0,sample_55000,0.9681000113487244,1000,"(1024, 1024, 1024, 1024)",784,1023,1024,1023,10,0.00039927926,0.0006235926,0.00055335544,0.00043688292,0.0003944613,0.021138689,0.018498294,0.018508334,0.018504234,0.045923304,0.19066545367240906,0.1577225923538208,0.3063583
mguhl0yf,sample_8000,0.09740000218153,1000,"(8, 8, 8, 8)",8,8,8,8,8,-0.00012708065,0.02251086,0.019646265,-0.03755371,0.015283567,0.020661324,0.19187804,0.19658875,0.19373882,0.18472311,0.05713135749101639,0.07074365019798279,0.6095729
j475a34q,sample_12000,0.09740000218153,1000,"(8, 8, 8, 8)",8,8,8,8,8,-0.00012663328,0.02251136,0.019653115,-0.037577134,0.015283564,0.020661267,0.19187725,0.19658804,0.19374557,0.18470643,0.057014551013708115,0.07078036665916443,0.6071135
gxmyrd3b,sample_25000,0.09740000218153,1000,"(8, 8, 8, 8)",8,8,8,8,8,-0.00012366162,0.022515208,0.019671198,-0.03764849,0.01528356,0.020661358,0.19187737,0.19659144,0.19377117,0.1846625,0.056984029710292816,0.07107073068618774,0.60004157
04xo9z0z,sample_32000,0.09740000218153,1000,"(8, 8, 8, 8)",8,8,8,8,8,-0.00012208159,0.022516333,0.019679703,-0.037682,0.015283564,0.020661369,0.1918772,0.19659244,0.19378161,0.18464178,0.056935250759124756,0.07124515622854233,0.59544814
wy0gtgxe,sample_40000,0.09740000218153,1000,"(8, 8, 8, 8)",8,8,8,8,8,-0.00011953839,0.022518588,0.019690229,-0.037730895,0.01528356,0.020661518,0.19187829,0.19659384,0.19379261,0.18461359,0.057009123265743256,0.07150645554065704,0.59066236
2t71eouu,sample_47000,0.09740000218153,1000,"(8, 8, 8, 8)",8,8,8,8,8,-0.00011716683,0.022520512,0.01970047,-0.0377642,0.01528356,0.020661686,0.19187959,0.19659445,0.19380374,0.1845941,0.05711093172430992,0.07175100594758987,0.5865123
l3bvv0vr,sample_55000,0.09740000218153,1000,"(8, 8, 8, 8)",8,8,8,8,8,-0.00011424002,0.022522585,0.019713655,-0.037817158,0.01528356,0.020661881,0.19188112,0.19659634,0.19381909,0.18456557,0.057239167392253876,0.07206673920154572,0.5810923
e7h20pdt,sample_8000,0.10320000350475313,1000,"(16, 16, 16, 16)",16,16,16,16,10,-0.00010493289,0.008561647,0.0076245684,0.013439793,-0.0057288115,0.020657048,0.14131746,0.1484786,0.15227579,0.1379686,0.05737975239753723,0.06476905941963196,0.44038647
u1kqa439,sample_12000,0.10320000350475313,1000,"(16, 16, 16, 16)",16,16,16,16,10,-0.00010613075,0.008559022,0.007620873,0.013433763,-0.005728812,0.020656887,0.14131647,0.14847772,0.15227431,0.1379649,0.057247377932071686,0.06461382657289505,0.43999374
rxj4idqf,sample_25000,0.10320000350475313,1000,"(16, 16, 16, 16)",16,16,16,16,10,-0.00010943449,0.008551696,0.0076101045,0.013418255,-0.0057288124,0.020656485,0.14131407,0.14847465,0.15226915,0.13795458,0.056933045387268066,0.06417511403560638,0.43963546
8p66vy3f,sample_32000,0.10320000350475313,1000,"(16, 16, 16, 16)",16,16,16,16,10,-0.000111059875,0.00854836,0.0076057008,0.013409795,-0.00572881,0.020656316,0.14131308,0.14847384,0.1522677,0.13794987,0.05680951476097107,0.06396102160215378,0.43974322
9o7ipfjq,sample_40000,0.10320000350475313,1000,"(16, 16, 16, 16)",16,16,16,16,10,-0.00011263843,0.008544786,0.0075995764,0.013397803,-0.005728811,0.020656168,0.14131221,0.14847246,0.15226531,0.13794282,0.05670543015003204,0.06375476717948914,0.44010013
yoc9e5gq,sample_47000,0.10320000350475313,1000,"(16, 16, 16, 16)",16,16,16,16,10,-0.00011375147,0.008542433,0.0075968653,0.013390113,-0.0057288087,0.020656085,0.14131175,0.1484723,0.15226482,0.13794033,0.05666586756706238,0.06361085176467896,0.44031274
hnafjyig,sample_55000,0.10320000350475313,1000,"(16, 16, 16, 16)",16,16,16,16,10,-0.00011507785,0.008538575,0.007591583,0.013380332,-0.0057288073,0.020655988,0.14131127,0.14847049,0.15226175,0.13793461,0.05658657103776932,0.0634535551071167,0.44047296
fiflfpjp,sample_8000,0.10279999673366548,1000,"(32, 32, 32, 32)",32,32,32,32,10,-1.0676856e-05,0.0034377773,-0.00082007074,-0.0017129079,-0.004342607,0.020646272,0.0991511,0.10523166,0.10202614,0.102358446,0.07094042748212814,0.07241921126842499,0.31552392
cznj4v2h,sample_12000,0.10279999673366548,1000,"(32, 32, 32, 32)",32,32,32,32,10,-1.0691971e-05,0.0034373472,-0.00081995456,-0.0017120845,-0.004342606,0.020646282,0.099151194,0.10523149,0.10202617,0.1023603,0.07092255353927612,0.07240820676088333,0.3156406
fncveamj,sample_25000,0.10279999673366548,1000,"(32, 32, 32, 32)",32,32,32,32,10,-1.0058571e-05,0.003436467,-0.0008181827,-0.0017090114,-0.0043426007,0.020646367,0.099151745,0.1052313,0.10202708,0.10236775,0.07096285372972488,0.07243718206882477,0.31631464
makjuk1r,sample_32000,0.10279999673366548,1000,"(32, 32, 32, 32)",32,32,32,32,10,-9.919151e-06,0.0034357377,-0.0008176989,-0.0017089242,-0.0043426002,0.020646412,0.099152036,0.10523112,0.10202729,0.10236906,0.07095987349748611,0.0724446177482605,0.31659484
s9yfsjra,sample_40000,0.10279999673366548,1000,"(32, 32, 32, 32)",32,32,32,32,10,-9.461368e-06,0.0034356092,-0.0008172651,-0.0017076833,-0.004342598,0.020646472,0.099152416,0.10523111,0.10202747,0.10237176,0.07101540267467499,0.07247695326805115,0.3168683
uq7lh4vj,sample_47000,0.10279999673366548,1000,"(32, 32, 32, 32)",32,32,32,32,10,-8.923995e-06,0.003435283,-0.00081629574,-0.0017073513,-0.004342597,0.020646553,0.0991529,0.10523108,0.102028064,0.102373675,0.07108410447835922,0.07252198457717896,0.3174155
5zke3hwj,sample_55000,0.10279999673366548,1000,"(32, 32, 32, 32)",32,32,32,32,10,-8.0064265e-06,0.0034353058,-0.00081457733,-0.0017058915,-0.004342596,0.020646678,0.099153586,0.10523131,0.10202917,0.102377154,0.07119962573051453,0.07260842621326447,0.3177273
ryqpcbvt,sample_8000,0.1404999941587448,1000,"(64, 64, 64, 64)",64,64,64,64,10,4.64736e-05,0.0006130833,0.0013827177,-0.00067887903,0.00021044034,0.020620106,0.072284915,0.07175817,0.07223572,0.07072274,0.08384895324707031,0.08041613548994064,0.23900673
ucga1gbj,sample_12000,0.12610000371932983,1000,"(64, 64, 64, 64)",64,64,64,64,10,4.8392438e-05,0.0006141826,0.0013840119,-0.0006775124,0.00021044146,0.020620273,0.07228553,0.0717589,0.072236404,0.070728995,0.08423013985157013,0.08059062063694,0.23984103
9tq4zbga,sample_25000,0.13379999995231628,1000,"(64, 64, 64, 64)",64,64,64,64,10,5.2908767e-05,0.0006170712,0.0013879158,-0.0006783296,0.000210445,0.02062095,0.072287895,0.071761556,0.072239205,0.07074408,0.08524466305971146,0.08107851445674896,0.24205579
pmlogabn,sample_32000,0.14480000734329224,1000,"(64, 64, 64, 64)",64,64,64,64,10,5.535634e-05,0.00061777316,0.0013900241,-0.00067821005,0.00021044184,0.020621354,0.07228932,0.071762726,0.07224033,0.070752054,0.08577363193035126,0.08134625852108002,0.24348524
j95c82bi,sample_40000,0.17990000545978546,1000,"(64, 64, 64, 64)",64,64,64,64,10,5.5177337e-05,0.0006174894,0.0013899141,-0.00067713915,0.0002104463,0.020621339,0.07228925,0.071762696,0.072240196,0.07075121,0.08571124821901321,0.08134153485298157,0.24350357
7u6dfb1r,sample_47000,0.1818999946117401,1000,"(64, 64, 64, 64)",64,64,64,64,10,6.1237966e-05,0.000620008,0.0013966575,-0.0006766291,0.00021044743,0.020622434,0.07229312,0.071766496,0.07224401,0.070777036,0.08708711713552475,0.08204284310340881,0.24780297
2lebrefn,sample_55000,0.1850000023841858,1000,"(64, 64, 64, 64)",64,64,64,64,10,5.6051973e-05,0.0006174139,0.0013906807,-0.0006782989,0.00021044519,0.020621516,0.072289884,0.07176318,0.07224061,0.07075369,0.08591468632221222,0.08144890516996384,0.24422482
wnrd6lcr,sample_8000,0.08879999816417694,1000,"(128, 128, 128, 128)",128,128,128,128,10,9.024466e-06,0.00079301273,-0.000121369085,-0.00037682016,-0.0020959682,0.02057598,0.051298328,0.05094648,0.051009916,0.051487464,0.07766305655241013,0.08099968731403351,0.19570968
z2yxclwn,sample_12000,0.10130000114440918,1000,"(128, 128, 128, 128)",128,128,128,128,10,1.2749696e-05,0.00079473614,-0.00012404853,-0.00038083718,-0.0020959643,0.020576302,0.051299058,0.05094713,0.05101044,0.051497366,0.07831531763076782,0.08123679459095001,0.198919
294rvtko,sample_25000,0.10109999775886536,1000,"(128, 128, 128, 128)",128,128,128,128,10,1.2162262e-05,0.0007941077,-0.00012442598,-0.0003807301,-0.0020959645,0.02057623,0.0512989,0.05094693,0.0510102,0.051493514,0.07818947732448578,0.08119224011898041,0.19823986
a6mufjat,sample_32000,0.10689999908208848,1000,"(128, 128, 128, 128)",128,128,128,128,10,1.3752151e-05,0.00079524005,-0.00012465916,-0.00038097656,-0.0020959657,0.020576412,0.051299315,0.05094737,0.051010665,0.051500242,0.07848837971687317,0.08132265508174896,0.19944665
